"";"x"
"1285";275
"1286";730
"1287";731
"1288";726
"1289";124
"1290";12
"1291";12
"1292";14
"1293";14
"1294";7
"1295";229
"1296";715
"1297";716
"1298";713
"1299";711
"1300";719
"1301";708
"1302";156
"1303";156
"1304";6
"1305";368
"1306";368
"1307";690
"1308";7
"1309";725
"1310";688
"1311";7
"1312";689
"1313";249
"1314";2
"1315";666
"1316";2
"1317";13
"1318";661
"1319";662
"1320";664
"1321";665
"1322";310
"1323";269
"1324";655
"1325";659
"1326";651
"1327";409
"1328";648
"1329";647
"1330";649
"1331";306
"1332";306
"1333";253
"1334";253
"1335";253
"1336";645
"1337";333
"1338";333
"1339";640
"1340";636
"1341";48
"1342";48
"1343";633
"1344";631
"1345";627
"1346";628
"1347";189
"1348";7
"1349";7
"1350";7
"1351";624
"1352";625
"1353";100
"1354";100
"1355";626
"1356";617
"1357";620
"1358";2
"1359";138
"1360";138
"1361";608
"1362";2
"1363";230
"1364";189
"1365";86
"1366";81
"1367";598
"1368";7
"1369";7
"1370";594
"1371";86
"1372";86
"1373";63
"1374";63
"1375";63
"1376";464
"1377";629
"1378";577
"1379";585
"1380";485
"1381";7
"1382";602
"1383";571
"1384";572
"1385";569
"1386";568
"1387";7
"1388";565
"1389";564
"1390";567
"1391";2
"1392";2
"1393";561
"1394";7
"1395";7
"1396";7
"1397";426
"1398";130
"1399";562
"1400";554
"1401";552
"1402";536
"1403";536
"1404";7
"1405";7
"1406";546
"1407";7
"1408";199
"1409";264
"1410";2106
"1411";2128
"1412";228
"1413";79
"1414";230
"1415";28
"1416";2107
"1417";25
"1418";14
"1419";12
"1420";76
"1421";312
"1422";25
"1423";8
"1424";2099
"1425";7
"1426";2102
"1427";2097
"1428";316
"1429";2095
"1430";2092
"1431";2090
"1432";2088
"1433";7
"1434";245
"1435";245
"1436";2085
"1437";2086
"1438";2084
"1439";7
"1440";7
"1441";7
"1442";7
"1443";321
"1444";2083
"1445";7
"1446";77
"1447";77
"1448";77
"1449";77
"1450";2081
"1451";7
"1452";7
"1453";7
"1454";7
"1455";7
"1456";7
"1457";7
"1458";7
"1459";7
"1460";7
"1461";7
"1462";7
"1463";7
"1464";197
"1465";7
"1466";7
"1467";7
"1468";2031
"1469";2038
"1470";7
"1471";7
"1472";7
"1473";2024
"1474";7
"1475";7
"1476";7
"1477";7
"1478";7
"1479";7
"1480";7
"1481";7
"1482";2001
"1483";1997
"1484";78
"1485";78
"1486";78
"1487";2002
"1488";1995
"1489";1996
"1490";1992
"1491";122
"1492";122
"1493";197
"1494";1987
"1495";1985
"1496";1983
"1497";2
"1498";430
"1499";2
"1500";4
"1501";181
"1502";1972
"1503";181
"1504";1970
"1505";43
"1506";1966
"1507";1965
"1508";99
"1509";99
"1510";71
"1511";71
"1512";71
"1513";1951
"1514";1947
"1515";1945
"1516";50
"1517";50
"1518";50
"1519";15
"1520";15
"1521";178
"1522";1924
"1523";352
"1524";118
"1525";118
"1526";1916
"1527";12
"1528";12
"1529";12
"1530";312
"1531";1913
"1532";1911
"1533";346
"1534";1910
"1535";236
"1536";110
"1537";359
"1538";1901
"1539";1899
"1540";1900
"1541";358
"1542";357
"1543";33
"1544";1891
"1545";7
"1546";139
"1547";139
"1548";139
"1549";1874
"1550";1873
"1551";232
"1552";1870
"1553";1869
"1554";1867
"1555";1
"1556";1862
"1557";7
"1558";228
"1559";1864
"1560";1856
"1561";6
"1562";16
"1563";105
"1564";16
"1565";16
"1566";105
"1567";1844
"1568";16
"1569";204
"1570";7
"1571";519
"1572";519
"1573";1838
"1574";12
"1575";7
"1576";7
"1577";1834
"1578";83
"1579";1832
"1580";1831
"1581";1833
"1582";1837
"1583";1829
"1584";1827
"1585";7
"1586";1835
"1587";362
"1588";7
"1589";7
"1590";7
"1591";7
"1592";197
"1593";7
"1594";1811
"1595";244
"1596";7
"1597";7
"1598";369
"1599";7
"1600";381
"1601";1797
"1602";1796
"1603";1795
"1604";1799
"1605";211
"1606";2
"1607";2
"1608";7
"1609";1788
"1610";1778
"1611";4
"1612";4
"1613";14
"1614";161
"1615";7
"1616";41
"1617";119
"1618";119
"1619";119
"1620";119
"1621";1758
"1622";200
"1623";200
"1624";1741
"1625";143
"1626";8
"1627";7
"1628";292
"1629";7
"1630";1739
"1631";34
"1632";1737
"1633";1736
"1634";52
"1635";52
"1636";9
"1637";1720
"1638";4
"1639";4
"1640";379
"1641";1724
"1642";154
"1643";154
"1644";1713
"1645";1708
"1646";388
"1647";392
"1648";1705
"1649";1704
"1650";1703
"1651";7
"1652";7
"1653";7
"1654";206
"1655";206
"1656";1694
"1657";180
"1658";1686
"1659";390
"1660";12
"1661";1682
"1662";1676
"1663";1677
"1664";1675
"1665";4
"1666";1710
"1667";1672
"1668";1671
"1669";1669
"1670";1666
"1671";22
"1672";2
"1673";143
"1674";143
"1675";154
"1676";1662
"1677";1660
"1678";1658
"1679";1656
"1680";1657
"1681";1652
"1682";163
"1683";1649
"1684";1643
"1685";92
"1686";4
"1687";1641
"1688";222
"1689";1637
"1690";404
"1691";19
"1692";1630
"1693";509
"1694";1709
"1695";1625
"1696";17
"1697";18
"1698";1616
"1699";19
"1700";34
"1701";1613
"1702";1611
"1703";1608
"1704";1607
"1705";72
"1706";72
"1707";72
"1708";72
"1709";1585
"1710";1583
"1711";1582
"1712";13
"1713";443
"1714";1577
"1715";404
"1716";1574
"1717";1573
"1718";1571
"1719";1570
"1720";1587
"1721";68
"1722";68
"1723";68
"1724";1564
"1725";1715
"1726";1561
"1727";255
"1728";1560
"1729";4
"1730";4
"1731";325
"1732";325
"1733";4
"1734";218
"1735";218
"1736";7
"1737";505
"1738";540
"1739";505
"1740";1538
"1741";17
"1742";17
"1743";17
"1744";7
"1745";27
"1746";145
"1747";1535
"1748";14
"1749";1529
"1750";517
"1751";517
"1752";14
"1753";406
"1754";7
"1755";1525
"1756";14
"1757";7
"1758";1522
"1759";14
"1760";1520
"1761";7
"1762";14
"1763";1518
"1764";14
"1765";1515
"1766";409
"1767";14
"1768";4
"1769";4
"1770";14
"1771";416
"1772";1507
"1773";1506
"1774";7
"1775";503
"1776";5
"1777";411
"1778";7
"1779";1497
"1780";1501
"1781";1494
"1782";1495
"1783";235
"1784";1490
"1785";1489
"1786";1502
"1787";338
"1788";1484
"1789";1485
"1790";1486
"1791";1482
"1792";95
"1793";7
"1794";1478
"1795";1477
"1796";480
"1797";1476
"1798";12
"1799";1472
"1800";265
"1801";1469
"1802";499
"1803";499
"1804";4
"1805";4
"1806";4
"1807";4
"1808";179
"1809";1465
"1810";525
"1811";1461
"1812";528
"1813";339
"1814";334
"1815";339
"1816";13
"1817";1454
"1818";4
"1819";14
"1820";7
"1821";7
"1822";7
"1823";530
"1824";1450
"1825";1444
"1826";1443
"1827";1439
"1828";1438
"1829";324
"1830";1435
"1831";1437
"1832";61
"1833";1430
"1834";229
"1835";429
"1836";1427
"1837";1428
"1838";296
"1839";7
"1840";7
"1841";1424
"1842";1422
"1843";1423
"1844";1434
"1845";284
"1846";1418
"1847";39
"1848";1416
"1849";429
"1850";1410
"1851";49
"1852";49
"1853";49
"1854";49
"1855";196
"1856";1398
"1857";1396
"1858";2108
"1859";1391
"1860";1390
"1861";1389
"1862";77
"1863";1414
"1864";7
"1865";39
"1866";39
"1867";39
"1868";1378
"1869";16
"1870";1379
"1871";7
"1872";7
"1873";228
"1874";1376
"1875";4
"1876";1374
"1877";1375
"1878";1373
"1879";254
"1880";252
"1881";252
"1882";252
"1883";1386
"1884";28
"1885";1371
"1886";1367
"1887";1369
"1888";1372
"1889";1366
"1890";1365
"1891";1362
"1892";1363
"1893";1364
"1894";147
"1895";1370
"1896";7
"1897";1358
"1898";1359
"1899";1360
"1900";1357
"1901";73
"1902";1356
"1903";1352
"1904";1351
"1905";1353
"1906";1354
"1907";7
"1908";7
"1909";7
"1910";498
"1911";498
"1912";1368
"1913";1544
"1914";479
"1915";479
"1916";14
"1917";14
"1918";1342
"1919";32
"1920";1340
"1921";1341
"1922";1343
"1923";420
"1924";428
"1925";1338
"1926";1334
"1927";1335
"1928";1332
"1929";2
"1930";144
"1931";1328
"1932";1330
"1933";1325
"1934";1327
"1935";1323
"1936";132
"1937";134
"1938";134
"1939";424
"1940";91
"1941";1319
"1942";1320
"1943";425
"1944";172
"1945";1316
"1946";1315
"1947";1314
"1948";1317
"1949";73
"1950";1312
"1951";1313
"1952";27
"1953";1306
"1954";1309
"1955";37
"1956";37
"1957";129
"1958";129
"1959";496
"1960";7
"1961";14
"1962";107
"1963";107
"1964";1300
"1965";1301
"1966";426
"1967";243
"1968";243
"1969";330
"1970";7
"1971";7
"1972";7
"1973";1295
"1974";7
"1975";7
"1976";82
"1977";82
"1978";1291
"1979";1290
"1980";1292
"1981";1296
"1982";1298
"1983";364
"1984";1287
"1985";1288
"1986";60
"1987";60
"1988";1286
"1989";8
"1990";8
"1991";14
"1992";14
"1993";110
"1994";1279
"1995";232
"1996";1277
"1997";70
"1998";77
"1999";1278
"2000";1273
"2001";1274
"2002";487
"2003";1275
"2004";1268
"2005";77
"2006";1267
"2007";1270
"2008";1281
"2009";1289
"2010";1261
"2011";1262
"2012";1258
"2013";1255
"2014";1253
"2015";1251
"2016";219
"2017";219
"2018";224
"2019";326
"2020";7
"2021";39
"2022";1244
"2023";7
"2024";266
"2025";266
"2026";1242
"2027";96
"2028";96
"2029";12
"2030";29
"2031";7
"2032";29
"2033";50
"2034";12
"2035";7
"2036";1231
"2037";12
"2038";112
"2039";1228
"2040";1230
"2041";187
"2042";1225
"2043";1223
"2044";1226
"2045";1220
"2046";1219
"2047";1218
"2048";1221
"2049";1239
"2050";1257
"2051";1211
"2052";212
"2053";1212
"2054";1215
"2055";1207
"2056";1210
"2057";1205
"2058";29
"2059";1204
"2060";291
"2061";183
"2062";1216
"2063";7
"2064";1201
"2065";7
"2066";197
"2067";406
"2068";1200
"2069";21
"2070";1197
"2071";1194
"2072";41
"2073";460
"2074";98
"2075";98
"2076";98
"2077";98
"2078";98
"2079";98
"2080";98
"2081";1182
"2082";1181
"2083";1183
"2084";1180
"2085";128
"2086";128
"2087";321
"2088";396
"2089";1189
"2090";440
"2091";287
"2092";1175
"2093";1171
"2094";11
"2095";7
"2096";275
"2097";7
"2098";205
"2099";1203
"2100";1264
"2101";205
"2102";205
"2103";205
"2104";1167
"2105";48
"2106";48
"2107";1160
"2108";48
"2109";48
"2110";48
"2111";48
"2112";48
"2113";48
"2114";48
"2115";48
"2116";48
"2117";48
"2118";48
"2119";1154
"2120";7
"2121";1164
"2122";154
"2123";1150
"2124";1151
"2125";48
"2126";1149
"2127";229
"2128";1152
"2129";1146
"2130";13
"2131";1144
"2132";476
"2133";438
"2134";228
"2135";1143
"2136";362
"2137";1142
"2138";500
"2139";500
"2140";175
"2141";191
"2142";191
"2143";46
"2144";1139
"2145";526
"2146";445
"2147";277
"2148";1133
"2149";1134
"2150";1136
"2151";215
"2152";1128
"2153";444
"2154";444
"2155";1125
"2156";12
"2157";13
"2158";1132
"2159";1123
"2160";120
"2161";1124
"2162";1122
"2163";1120
"2164";1119
"2165";1121
"2166";1117
"2167";7
"2168";1118
"2169";1113
"2170";1111
"2171";1110
"2172";256
"2173";256
"2174";10
"2175";1108
"2176";1107
"2177";1109
"2178";1104
"2179";103
"2180";103
"2181";230
"2182";1098
"2183";1097
"2184";7
"2185";11
"2186";1091
"2187";1092
"2188";1094
"2189";121
"2190";121
"2191";1089
"2192";1085
"2193";7
"2194";7
"2195";1086
"2196";1081
"2197";1080
"2198";1096
"2199";1131
"2200";1075
"2201";1076
"2202";7
"2203";233
"2204";18
"2205";233
"2206";1071
"2207";1069
"2208";1070
"2209";14
"2210";1072
"2211";1067
"2212";9
"2213";9
"2214";9
"2215";9
"2216";456
"2217";7
"2218";1063
"2219";435
"2220";1062
"2221";1064
"2222";446
"2223";1059
"2224";1061
"2225";19
"2226";66
"2227";66
"2228";128
"2229";1055
"2230";1050
"2231";497
"2232";497
"2233";1049
"2234";9
"2235";1047
"2236";1046
"2237";257
"2238";1058
"2239";285
"2240";1039
"2241";1041
"2242";327
"2243";530
"2244";1033
"2245";1034
"2246";286
"2247";14
"2248";92
"2249";1045
"2250";1042
"2251";1026
"2252";7
"2253";1024
"2254";36
"2255";32
"2256";263
"2257";263
"2258";263
"2259";1020
"2260";1018
"2261";1017
"2262";1029
"2263";1016
"2264";163
"2265";1014
"2266";1015
"2267";120
"2268";1013
"2269";455
"2270";8
"2271";1012
"2272";7
"2273";1009
"2274";1010
"2275";2
"2276";1019
"2277";448
"2278";1006
"2279";1007
"2280";1004
"2281";1003
"2282";1001
"2283";1000
"2284";447
"2285";447
"2286";347
"2287";37
"2288";16
"2289";137
"2290";137
"2291";137
"2292";999
"2293";998
"2294";997
"2295";994
"2296";992
"2297";995
"2298";990
"2299";988
"2300";33
"2301";989
"2302";993
"2303";996
"2304";1005
"2305";7
"2306";7
"2307";986
"2308";985
"2309";984
"2310";979
"2311";528
"2312";978
"2313";977
"2314";256
"2315";976
"2316";974
"2317";238
"2318";262
"2319";3
"2320";972
"2321";971
"2322";967
"2323";80
"2324";80
"2325";80
"2326";80
"2327";961
"2328";80
"2329";288
"2330";288
"2331";288
"2332";958
"2333";190
"2334";190
"2335";257
"2336";257
"2337";953
"2338";956
"2339";951
"2340";10
"2341";954
"2342";35
"2343";7
"2344";35
"2345";7
"2346";948
"2347";30
"2348";941
"2349";463
"2350";939
"2351";7
"2352";940
"2353";33
"2354";935
"2355";386
"2356";145
"2357";936
"2358";286
"2359";932
"2360";933
"2361";930
"2362";931
"2363";14
"2364";927
"2365";434
"2366";926
"2367";929
"2368";937
"2369";56
"2370";56
"2371";56
