"";"x"
"1285";260
"1286";2051
"1287";655
"1288";1953
"1289";189
"1290";348
"1291";348
"1292";2
"1293";2
"1294";22
"1295";32
"1296";1873
"1297";1954
"1298";1811
"1299";1874
"1300";1955
"1301";824
"1302";350
"1303";350
"1304";19
"1305";507
"1306";507
"1307";1776
"1308";4
"1309";1334
"1310";2052
"1311";120
"1312";2023
"1313";203
"1314";1
"1315";1956
"1316";1
"1317";7
"1318";2078
"1319";1957
"1320";1902
"1321";1777
"1322";598
"1323";301
"1324";666
"1325";1913
"1326";1812
"1327";410
"1328";1813
"1329";2007
"1330";671
"1331";508
"1332";508
"1333";303
"1334";303
"1335";303
"1336";1796
"1337";509
"1338";509
"1339";1875
"1340";1797
"1341";12
"1342";12
"1343";892
"1344";2156
"1345";1876
"1346";1814
"1347";272
"1348";68
"1349";364
"1350";68
"1351";1991
"1352";1992
"1353";105
"1354";105
"1355";2008
"1356";797
"1357";667
"1358";1
"1359";218
"1360";218
"1361";869
"1362";363
"1363";80
"1364";272
"1365";238
"1366";233
"1367";2169
"1368";41
"1369";41
"1370";1798
"1371";238
"1372";238
"1373";66
"1374";66
"1375";66
"1376";510
"1377";1815
"1378";1778
"1379";1977
"1380";399
"1381";35
"1382";650
"1383";2053
"1384";2000
"1385";1335
"1386";1936
"1387";35
"1388";1779
"1389";1993
"1390";1877
"1391";624
"1392";624
"1393";717
"1394";8
"1395";55
"1396";55
"1397";511
"1398";225
"1399";1780
"1400";798
"1401";1816
"1402";400
"1403";400
"1404";5
"1405";17
"1406";2009
"1407";11
"1408";356
"1409";332
"1410";2024
"1411";2010
"1412";16
"1413";147
"1414";80
"1415";106
"1416";927
"1417";79
"1418";2
"1419";249
"1420";21
"1421";512
"1422";79
"1423";253
"1424";1336
"1425";193
"1426";745
"1427";1817
"1428";596
"1429";1994
"1430";1337
"1431";1937
"1432";753
"1433";190
"1434";197
"1435";197
"1436";1799
"1437";799
"1438";1338
"1439";95
"1440";35
"1441";151
"1442";35
"1443";513
"1444";651
"1445";74
"1446";47
"1447";47
"1448";47
"1449";47
"1450";1878
"1451";41
"1452";5
"1453";55
"1454";8
"1455";117
"1456";5
"1457";8
"1458";8
"1459";5
"1460";8
"1461";8
"1462";27
"1463";18
"1464";119
"1465";55
"1466";8
"1467";8
"1468";1800
"1469";1879
"1470";27
"1471";8
"1472";27
"1473";1801
"1474";8
"1475";8
"1476";27
"1477";8
"1478";5
"1479";8
"1480";8
"1481";18
"1482";825
"1483";1781
"1484";149
"1485";149
"1486";149
"1487";2165
"1488";1958
"1489";1959
"1490";1782
"1491";185
"1492";185
"1493";119
"1494";2001
"1495";870
"1496";1880
"1497";623
"1498";514
"1499";1
"1500";3
"1501";282
"1502";1960
"1503";282
"1504";2087
"1505";103
"1506";637
"1507";1783
"1508";104
"1509";104
"1510";137
"1511";137
"1512";137
"1513";1339
"1514";1784
"1515";1785
"1516";73
"1517";73
"1518";73
"1519";188
"1520";188
"1521";283
"1522";843
"1523";401
"1524";178
"1525";178
"1526";928
"1527";14
"1528";14
"1529";249
"1530";512
"1531";1340
"1532";929
"1533";479
"1534";1786
"1535";162
"1536";180
"1537";402
"1538";2163
"1539";1341
"1540";2011
"1541";515
"1542";403
"1543";87
"1544";1923
"1545";151
"1546";222
"1547";222
"1548";222
"1549";2012
"1550";808
"1551";136
"1552";1787
"1553";746
"1554";1802
"1555";91
"1556";1818
"1557";35
"1558";16
"1559";1788
"1560";1881
"1561";26
"1562";26
"1563";255
"1564";26
"1565";26
"1566";255
"1567";1882
"1568";26
"1569";154
"1570";51
"1571";516
"1572";516
"1573";1906
"1574";249
"1575";248
"1576";248
"1577";1789
"1578";241
"1579";1819
"1580";1803
"1581";2013
"1582";2095
"1583";880
"1584";930
"1585";45
"1586";1342
"1587";428
"1588";35
"1589";35
"1590";35
"1591";35
"1592";119
"1593";59
"1594";1790
"1595";196
"1596";59
"1597";4
"1598";517
"1599";27
"1600";404
"1601";859
"1602";1820
"1603";1907
"1604";1883
"1605";243
"1606";616
"1607";616
"1608";58
"1609";1791
"1610";2096
"1611";3
"1612";346
"1613";2
"1614";284
"1615";59
"1616";112
"1617";126
"1618";126
"1619";126
"1620";126
"1621";1924
"1622";46
"1623";46
"1624";754
"1625";216
"1626";9
"1627";120
"1628";304
"1629";8
"1630";1343
"1631";76
"1632";1344
"1633";1345
"1634";107
"1635";107
"1636";102
"1637";1792
"1638";3
"1639";3
"1640";405
"1641";1346
"1642";141
"1643";141
"1644";2170
"1645";1347
"1646";406
"1647";407
"1648";881
"1649";1348
"1650";1821
"1651";93
"1652";13
"1653";13
"1654";169
"1655";169
"1656";1822
"1657";266
"1658";2014
"1659";518
"1660";14
"1661";1823
"1662";1824
"1663";668
"1664";640
"1665";3
"1666";1349
"1667";747
"1668";1350
"1669";715
"1670";1825
"1671";86
"1672";1
"1673";216
"1674";216
"1675";141
"1676";1914
"1677";1826
"1678";1915
"1679";1351
"1680";2088
"1681";931
"1682";274
"1683";2015
"1684";1352
"1685";92
"1686";2214
"1687";932
"1688";618
"1689";933
"1690";519
"1691";54
"1692";1353
"1693";408
"1694";1938
"1695";1354
"1696";139
"1697";72
"1698";934
"1699";54
"1700";114
"1701";1908
"1702";1355
"1703";793
"1704";1884
"1705";30
"1706";30
"1707";30
"1708";30
"1709";1986
"1710";1827
