cluster_id,isbn,record,type
4947,1--941423,1,1
4948,1--891105,1,1
4949,0--692,1,1
4950,1--63208,1,1
4951,1--931448,1,1
4952,0--9575646,1,1
4953,88--488,1,1
4954,1--85445,2,1
4955,1--935726,1,1
4956,3--0343,58,1
4957,9956--792,3,1
4958,9956--792,3,1
4959,1--935204,1,1
4959,1--63413,4,1
4960,1--59056,1,1
4961,3--659,1,1
4962,0--9965438,1,1
4963,1--905425,1,1
4964,1--909252,1,1
4965,1--881415,1,1
4966,1--59688,1,1
4967,1--59413,6,1
4968,1--4547,8,1
4969,1--4547,2,1
4970,1--5001,1,1
4971,1--936012,1,1
4972,0--692,1,1
4973,1--5115,1,1
4974,1--5195,2,1
4975,0--86719,1,1
4976,1--5174,1,1
4977,1--5187,1,1
4978,0--9849283,1,1
4979,0--9550601,1,1
4980,1--5120,1,1
4981,0--9885065,1,1
4982,0--06,1,1
4983,1--5075,1,1
4984,1--5186,1,1
4985,1--4515,1,1
4986,0--9938534,1,1
4987,1--78067,31,1
4988,1--78067,29,1
4988,1--78627,1,1
4989,1--78067,2,1
4990,1--909830,2,1
4991,1--910813,1,1
4992,0--10,1,1
4993,1--63282,2,1
4993,1--63284,3,1
4994,1--78446,2,1
4994,1--907698,1,1
4995,0--455,1,1
4996,1--5114,1,1
4997,1--5195,1,1
4998,1--4004,4,1
4999,1--933778,1,1
5000,1--62750,1,1
5001,1--62105,4,1
5002,0--316,10,1
5003,0--316,1,1
5004,0--316,1,1
5005,1--939474,3,1
5006,1--5086,1,1
5007,2--84742,1,1
5008,2--321,5,1
5009,0--9797831,1,1
5010,0--89112,1,1
5011,0--9892472,1,1
5012,1--61603,1,1
5013,1--60685,2,1
5014,1--60685,1,1
5015,1--935248,1,1
5016,0--9771139,1,1
5017,1--933170,1,1
5018,1--61103,2,1
5019,1--940716,1,1
5019,1--4739,9,1
5020,0--9961533,1,1
5021,0--9741549,2,1
5021,1--935292,1,1
5022,0--9741549,1,1
5023,1--905516,1,1
5024,1--941112,7,1
5025,1--941112,4,1
5026,1--941112,2,1
5027,1--61103,4,1
5028,0--692,1,1
5029,0--9898397,2,1
5029,1--943901,1,1
5030,1--936716,1,1
5031,1--62014,3,1
5032,1--62014,2,1
5033,1--926456,1,1
5034,1--5300,1,1
5035,1--61132,11,1
5035,1--62958,16,1
5036,1--61132,7,1
5036,1--315,2,1
5036,1--62958,8,1
5037,0--9764729,1,1
5038,1--76010,6,1
5039,1--76010,1,1
5040,0--9915829,1,1
5041,1--939693,1,1
5041,1--897493,1,1
5042,1--909662,6,1
5042,1--351,6,1
5042,1--315,3,1
5042,1--907975,1,1
5043,1--909662,1,1
5043,1--351,1,1
5044,1--937278,1,1
5045,1--4396,1,1
5045,1--4671,2,1
5046,1--60645,1,1
5047,1--61146,1,1
5048,0--692,1,1
5049,1--5146,1,1
5050,1--4647,3,1
5051,0--9861672,1,1
5052,1--935954,1,1
5053,1--5150,1,1
5054,1--5060,1,1
5055,1--5117,1,1
5056,1--5236,1,1
5056,1--5192,3,1
5056,1--5177,1,1
5057,1--4677,7,1
5058,1--4677,2,1
5059,1--4677,2,1
5060,1--938814,1,1
5061,0--9915172,3,1
5062,2--7316,1,1
5063,0--9793895,1,1
5064,0--9961306,1,1
5065,0--9851125,1,1
5066,1--59021,5,1
5067,0--9893811,1,1
5068,0--9887137,1,1
5069,1--84419,1,1
5070,0--9853972,2,1
5071,1--57799,5,1
5072,1--4422,1,1
5072,0--7391,106,1
5072,1--4985,94,1
5073,0--7391,1,1
5074,1--63282,4,1
5074,1--4057,11,1
5074,1--63284,2,1
5074,967--400,1,1
5074,1--63043,1,1
5074,1--63281,1,1
5074,0--7698,1,1
5074,1--63044,1,1
5075,1--63282,1,1
5075,1--63283,1,1
5076,0--7545,1,1
5077,0--9847142,2,1
5078,1--5120,2,1
5079,1--78279,1,1
5080,1--910742,2,1
5081,1--910742,1,1
5081,1--909718,2,1
5082,0--913966,2,1
5082,0--86597,5,1
5082,1--61487,4,1
5083,1--5040,3,1
5084,1--62804,1,1
5085,1--61893,3,1
5086,1--61893,1,1
5087,1--4914,1,1
5087,1--61069,6,1
5087,1--4408,1,1
5088,1--63400,1,1
5088,1--936117,1,1
5089,0--7505,1,1
5090,1--59853,25,1
5091,1--59853,2,1
5092,0--692,3,1
5093,0--9812434,1,1
5094,1--4847,1,1
5095,0--7648,1,1
5096,0--9864497,4,1
5097,1--910649,15,1
5098,1--910649,13,1
5099,0--9860793,1,1
5099,1--910649,3,1
5100,1--910649,8,1
5100,1--907794,2,1
5101,1--910649,1,1
5102,1--943174,4,1
5102,1--934230,2,1
5103,0--615,2,1
5104,0--9961808,1,1
5105,0--9845081,1,1
5106,0--9935942,1,1
5107,0--7382,1,1
5108,0--9823031,1,1
5109,1--62138,1,1
5110,0--9862280,1,1
5111,1--908308,3,1
5112,0--9568728,1,1
5113,1--61153,1,1
5114,1--5084,1,1
5115,0--935445,2,1
5116,0--9839022,1,1
5117,0--9980056,1,1
5118,1--5118,1,1
5119,1--941103,1,1
5120,1--941103,1,1
5121,1--942411,2,1
5122,1--5152,1,1
5123,1--942411,13,1
5124,0--8138,1,1
5124,1--57003,1,1
5124,3--642,2,1
5124,1--4020,1,1
5124,1--84569,4,1
5124,0--412,3,1
5124,0--471,3,1
5124,90--247,3,1
5124,0--470,1,1
5124,4--431,1,1
5124,0--306,1,1
5124,0--226,1,1
5125,0--521,4,1
5125,0--19,1,1
5126,1--5121,1,1
5127,0--7648,2,1
5128,0--9861099,2,1
5129,1--84351,3,1
5130,1--5186,1,1
5131,1--939672,1,1
5132,1--68058,7,1
5133,1--5009,1,1
5133,1--68058,4,1
5134,0--9773688,1,1
5135,0--9566157,1,1
5136,1--55844,11,1
5137,0--9948177,1,1
5138,1--329,1,1
5139,1--4448,198,1
5140,1--4448,1,1
5141,1--60797,4,1
5142,1--936961,1,1
5143,0--7459,3,1
5144,0--7459,10,1
5145,0--7459,2,1
5146,1--78264,19,1
5147,1--63140,1,1
5148,0--7459,1,1
5149,0--692,1,1
5150,1--61961,1,1
5151,0--9970958,2,1
5152,1--4963,1,1
5153,1--4698,2,1
5153,1--60913,2,1
5153,1--4963,3,1
5153,1--4511,12,1
5153,1--60831,2,1
5154,1--5084,1,1
5155,0--9945914,1,1
5156,0--9764986,1,1
5157,1--5170,1,1
5158,1--5087,1,1
5159,0--692,1,1
5160,0--578,1,1
5161,0--9546566,1,1
5162,0--9973068,1,1
5163,3--643,1,1
5164,0--692,1,1
5165,1--943170,2,1
5166,1--320,1,1
5167,1--5143,2,1
5168,0--692,2,1
5169,1--942307,1,1
5170,1--59853,1,1
5171,1--4940,1,1
5172,1--5122,1,1
5173,0--9962170,2,1
5174,1--4951,1,1
5175,1--933959,3,1
5176,1--5039,1,1
5177,0--9872626,1,1
5178,1--4998,42,1
5179,1--57061,1,1
5179,1--63217,1,1
5180,0--9926167,4,1
5181,1--936941,1,1
5182,0--7515,2,1
5182,1--4087,1,1
5182,0--8021,1,1
5182,0--9967457,1,1
5182,0--316,6,1
5183,0--316,6,1
5184,0--316,1,1
5185,1--4087,1,1
5185,0--316,6,1
5185,1--68121,1,1
5185,1--948381,1,1
5185,1--4914,1,1
5185,0--7515,1,1
5185,0--9982060,1,1
5186,0--316,1,1
5187,0--7515,2,1
5188,0--7515,1,1
5188,0--349,1,1
5189,1--5102,1,1
5189,0--349,1,1
5190,1--943277,2,1
5191,0--349,1,1
5192,0--316,1,1
5193,1--63333,2,1
5194,0--9883230,1,1
5195,1--5229,1,1
5196,0--9861099,1,1
5197,1--4723,1,1
5198,0--9966172,1,1
5199,1--939775,1,1
5200,1--61479,4,1
5200,1--4814,30,1
5201,1--84869,2,1
5202,1--4795,1,1
5202,1--84869,5,1
5203,1--908213,2,1
5204,1--906764,1,1
5205,0--8146,6,1
5206,1--61671,10,1
5207,1--61671,8,1
5208,1--5152,1,1
5209,1--78320,16,1
5209,0--262,1,1
5210,0--9909593,1,1
5211,0--9553124,1,1
5212,1--63149,6,1
5212,0--87140,9,1
5213,0--89957,2,1
5214,1--4403,1,1
5215,0--692,1,1
5216,0--692,3,1
5217,1--60489,1,1
5218,1--5010,2,1
5219,1--939601,2,1
5220,1--5118,1,1
5221,0--7387,8,1
5222,0--7387,1,1
5223,0--7387,4,1
5224,0--7387,2,1
5225,1--312,1,1
5226,1--62550,3,1
5227,0--692,1,1
5228,1--910722,1,1
5229,1--948878,1,1
5230,1--5351,1,1
5230,1--5349,3,1
5231,0--8122,2,1
5232,1--78279,3,1
5233,0--692,1,1
5234,1--5030,1,1
5235,1--4914,1,1
5236,1--84204,1,1
5237,0--7735,1,1
5237,0--226,1,1
5238,0--9926695,1,1
5239,0--9926061,1,1
5240,0--9932917,1,1
5241,0--9905950,1,1
5242,1--5055,1,1
5243,1--74220,5,1
5243,1--74321,2,1
5244,1--74360,1,1
5244,1--74220,3,1
5244,1--74321,1,1
5245,1--938712,1,1
5246,0--9846540,1,1
5247,1--929048,1,1
5248,0--9862142,1,1
5249,1--941515,1,1
5250,1--62402,1,1
5251,1--62300,1,1
5252,0--7877,3,1
5252,0--7548,11,1
5253,0--7548,10,1
5254,1--5087,1,1
5255,0--9897885,1,1
5256,3--7913,2,1
5257,1--62640,1,1
5258,0--9907622,1,1
5259,1--5075,1,1
5260,0--918786,1,1
5261,1--934368,1,1
5262,1--5236,1,1
5263,1--907382,1,1
5264,0--9791018,1,1
5265,0--8071,16,1
5266,0--8071,15,1
5267,1--942105,1,1
5268,1--4723,3,1
5268,1--4748,4,1
5269,0--9909169,2,1
5270,0--373,48,1
5270,1--4603,1,1
5271,1--5239,1,1
5272,1--5170,1,1
5273,1--5087,1,1
5274,1--5078,1,1
5275,0--8041,1,1
5275,1--101,8,1
5276,0--692,2,1
5277,0--8294,1,1
5278,1--4930,1,1
5279,1--5170,1,1
5280,1--910745,1,1
5280,1--910021,4,1
5281,1--910021,2,1
5282,1--910021,1,1
5283,1--60350,1,1
5284,1--5085,1,1
5285,1--60350,1,1
5286,1--4205,1,1
5287,1--63296,1,1
5288,1--4834,1,1
5289,0--9964099,1,1
5290,0--692,1,1
5291,1--938136,1,1
5292,0--692,1,1
5293,1--4951,2,1
5294,0--9909367,1,1
5295,0--9834891,1,1
5296,0--9943866,1,1
5297,1--329,9,1
5297,1--4303,1,1
5298,1--105,1,1
5298,1--329,1,1
5298,1--4834,1,1
5298,1--326,1,1
5299,1--329,2,1
5300,1--4116,1,1
5301,1--329,1,1
5301,1--326,1,1
5302,1--4834,9,1
5303,1--4834,8,1
5304,958--8639,1,1
5305,1--941311,2,1
5306,1--940484,9,1
5307,1--938521,1,1
5308,1--910816,1,1
5309,0--9842423,2,1
5310,2--9554100,1,1
5311,1--5151,1,1
5312,9966--022,1,1
5313,1--942304,1,1
5314,0--7188,37,1
5315,0--9964992,2,1
5316,1--935871,6,1
5316,1--933478,1,1
5317,1--938417,1,1
5318,0--9962243,1,1
5319,1--5058,1,1
5320,0--9861467,1,1
5321,1--62637,18,1
5322,1--62637,13,1
5323,1--62637,1,1
5324,84--941892,1,1
5325,0--89924,1,1
5326,1--4930,8,1
5326,0--7627,1,1
5327,1--4930,1,1
5328,1--60183,8,1
5328,1--61650,25,1
5328,1--4914,1,1
5329,1--60183,2,1
5329,1--61650,1,1
5330,1--60183,1,1
5330,1--61650,1,1
5331,1--60183,1,1
5331,1--61650,1,1
5332,1--60183,3,1
5333,1--61650,1,1
5334,1--905539,2,1
5334,1--907830,2,1
5335,1--5085,1,1
5336,1--56324,1,1
5336,0--87332,1,1
5337,1--317,1,1
5337,0--7656,1,1
5338,1--59077,1,1
5339,1--59077,1,1
5340,1--883407,1,1
5341,1--5088,1,1
5342,90--04,1,1
5343,1--5471,1,1
5343,1--5472,1,1
5344,1--4818,1,1
5345,1--909323,1,1
5346,1--5077,1,1
5347,1--938730,1,1
5348,1--938730,1,1
5349,1--942996,1,1
5350,1--5152,1,1
5351,0--692,1,1
5352,1--909962,7,1
5353,1--259,1,1
5354,0--936041,1,1
5355,1--907946,1,1
5355,1--910164,5,1
5356,1--62365,7,1
5356,1--84866,6,1
5356,1--78206,3,1
5356,1--5013,1,1
5356,0--85705,4,1
5357,1--84866,1,1
5357,1--84916,1,1
5358,1--4641,5,1
5358,1--4472,86,1
5358,1--74261,2,1
5358,1--5098,11,1
5358,1--250,1,1
5358,1--298,1,1
5358,1--74353,3,1
5358,1--119,1,1
5359,1--4472,3,1
5360,1--4472,62,1
5361,1--250,1,1
5362,1--4472,58,1
5362,1--4050,1,1
5362,1--5098,6,1
5362,99957--828,1,1
5362,0--230,1,1
5363,1--319,3,1
5363,1--137,12,1
5363,0--230,5,1
5364,1--137,5,1
5364,0--230,1,1
5365,1--137,3,1
5365,0--230,1,1
5366,0--230,1,1
5366,1--4472,2,1
5367,0--9823948,1,1
5368,0--9861881,1,1
5369,1--4012,2,1
5370,0--692,1,1
5371,1--61339,4,1
5372,1--941196,2,1
5373,0--9721459,1,1
5374,1--5195,1,1
5375,1--5005,1,1
5376,1--78106,1,1
5377,1--933823,3,1
5378,1--59264,3,1
5379,1--59264,1,1
5380,1--5423,1,1
5381,1--4795,1,1
5382,0--692,1,1
5383,1--62402,2,1
5384,1--62402,1,1
5385,0--692,1,1
5386,1--4338,7,1
5387,1--4338,1,1
5388,0--7505,10,1
5389,1--942367,7,1
5389,0--9913324,2,1
5390,1--62164,2,1
5391,1--62164,1,1
5392,3--7913,1,1
5393,1--987916,1,1
5394,1--59948,3,1
5395,1--63381,5,1
5396,0--692,1,1
5397,0--9707615,1,1
5398,0--9915279,2,1
5399,1--78057,1,1
5400,0--9784113,1,1
5401,1--9768,1,1
5402,1--78393,9,1
5403,0--7180,2,1
5403,1--78393,2,1
5403,1--78598,5,1
5404,0--578,2,1
5405,1--4493,3,1
5405,1--4571,17,1
5405,1--68045,1,1
5406,1--4571,1,1
5407,0--9909688,1,1
5408,0--9848558,1,1
5409,90--466,1,1
5410,1--4461,1,1
5411,0--7456,1,1
5412,1--943817,1,1
5413,1--56726,1,1
5414,1--56726,7,1
5415,1--5261,2,1
5415,1--78499,2,1
5415,0--7190,19,1
5416,1--59959,1,1
5417,1--60887,1,1
5418,1--942134,2,1
5419,1--62704,1,1
5420,1--907830,2,1
5420,1--905539,1,1
5421,1--63353,1,1
5422,1--941234,2,1
5423,1--5087,1,1
5424,1--908312,2,1
5425,0--9967149,1,1
5426,1--61729,16,1
5427,1--61729,4,1
5427,1--935182,1,1
5428,1--61729,2,1
5429,1--63343,1,1
5430,0--9912187,1,1
5431,0--230,1,1
5431,1--4472,2,1
5432,0--9961734,2,1
5433,1--85269,6,1
5434,1--78279,3,1
5434,1--78535,2,1
5435,1--84611,4,1
5435,1--85269,5,1
5435,1--84444,9,1
5436,1--4921,1,1
5436,1--5076,1,1
5437,1--4951,1,1
5438,1--942914,1,1
5439,1--5011,2,1
5439,1--4767,2,1
5440,1--5025,1,1
5441,1--5119,1,1
5442,0--9895114,2,1
5443,0--9895114,1,1
5444,1--4424,1,1
5444,1--4814,1,1
5445,0--9872417,2,1
5446,0--9848558,1,1
5447,1--5086,1,1
5448,0--692,1,1
5449,1--59614,1,1
5450,0--9906540,1,1
5451,0--9762478,1,1
5452,1--74256,1,1
5453,0--544,36,1
5454,0--544,1,1
5454,0--15,1,1
5455,0--9909653,1,1
5456,0--544,1,1
5457,1--4948,1,1
5458,1--941768,1,1
5459,1--4838,1,1
5460,1--62223,1,1
5461,1--59616,1,1
5462,1--62217,1,1
5463,1--5168,1,1
5464,1--55876,1,1
5465,1--909707,4,1
5466,1--5123,1,1
5467,1--892147,1,1
5468,1--941885,2,1
5469,0--692,1,1
5470,0--9892099,1,1
5471,1--62600,1,1
5472,1--5075,1,1
5472,1--5176,1,1
5473,0--9964275,1,1
5474,1--5076,1,1
5475,1--78493,1,1
5476,0--692,1,1
5477,1--5174,1,1
5478,0--9861830,1,1
5479,1--5060,2,1
5480,1--60468,6,1
5481,1--61427,3,1
5482,1--5196,1,1
5483,90--04,1,1
5484,1--84653,2,1
5484,0--7851,218,1
5484,1--4847,12,1
5485,0--7851,5,1
5486,0--7851,5,1
5487,0--7851,76,1
5488,1--4847,7,1
5489,0--7851,1,1
5490,0--7851,1,1
5491,0--7851,192,1
5491,1--4012,1,1
5492,0--7851,1,1
5493,0--7851,1,1
5494,0--7851,95,1
5495,0--7851,1,1
5496,0--7851,1,1
5497,0--7851,1,1
5498,0--7851,1,1
5499,0--7851,1,1
5500,0--9911815,1,1
5501,1--934854,1,1
5502,1--4974,1,1
5503,1--5086,1,1
5504,1--5302,1,1
5505,1--942340,1,1
5506,1--5084,1,1
5507,0--9896238,1,1
5508,0--9914294,1,1
5509,1--910674,3,1
5510,0--9903458,3,1
5511,1--935249,1,1
5511,0--9913748,1,1
5512,1--62086,5,1
5512,1--63177,6,1
5513,1--62086,2,1
5514,1--4222,56,1
5515,1--4222,5,1
5516,0--9929701,1,1
5517,0--262,5,1
5518,0--262,2,1
5519,0--262,1,1
5520,0--89051,2,1
5520,1--61458,3,1
5521,0--692,1,1
5522,1--942734,1,1
5523,1--78462,33,1
5523,1--78589,7,1
5524,1--60511,2,1
5525,1--60511,1,1
5525,1--5108,16,1
5526,1--935099,2,1
5527,0--88385,15,1
5527,1--61444,8,1
5527,1--107,3,1
5527,1--939512,4,1
5528,1--61444,2,1
5529,0--8218,2,1
5530,1--910504,1,1
5531,1--312,1,1
5532,0--9934906,1,1
5533,1--880146,2,1
5534,1--922206,1,1
5535,1--62521,1,1
5536,0--9574119,1,1
5537,1--938548,2,1
5538,1--59598,1,1
5539,1--59188,2,1
5540,1--59534,1,1
5541,1--936419,1,1
5542,0--19,4,1
5543,1--936778,3,1
5544,0--7864,1,1
5545,0--07,1,1
5546,0--07,1,1
5547,1--58347,2,1
5548,1--58347,1,1
5549,0--87012,1,1
5550,1--902937,1,1
5551,0--7864,1,1
5552,1--4766,1,1
5553,0--7864,33,1
5554,1--4766,6,1
5554,0--7864,4,1
5555,1--4766,1,1
5555,0--7864,1,1
5556,0--7735,1,1
5557,0--07,18,1
5557,1--259,2,1
5557,1--308,2,1
5557,1--4441,1,1
5558,1--308,1,1
5559,981--4595,1,1
5559,981--4646,1,1
5559,981--4577,1,1
5559,981--4670,1,1
5559,0--02,4,1
5559,0--07,18,1
5559,981--4575,1,1
5559,1--259,2,1
5559,1--121,1,1
5559,0--390,1,1
5559,1--308,2,1
5559,981--4720,1,1
5560,1--259,1,1
5560,1--308,1,1
5561,0--07,1,1
5562,0--07,1,1
5563,0--07,1,1
5563,1--259,1,1
5564,0--07,1,1
5565,0--7714,1,1
5566,0--9916227,1,1
5567,1--5172,1,1
5568,0--692,1,1
5569,978--194,2,1
5570,0--85716,1,1
5571,0--578,1,1
5572,3--00,1,1
5573,0--692,2,1
5574,0--692,1,1
5575,0--692,1,1
5576,0--9849836,1,1
5577,1--60542,2,1
5578,1--60542,1,1
5579,1--60743,1,1
5580,0--9793469,1,1
5581,1--942556,2,1
5582,0--9863845,1,1
5583,0--692,1,1
5584,1--4666,2,1
5585,0--9933754,1,1
5586,1--58044,1,1
5587,1--105,1,1
5588,1--910308,3,1
5589,1--910308,2,1
5590,0--9548520,2,1
5591,1--935660,1,1
5592,1--932703,1,1
5593,0--692,1,1
5594,1--5229,1,1
5595,607--21,1,1
5596,0--9932371,1,1
5597,0--929652,1,1
5598,1--943796,1,1
5599,0--7866,6,1
5600,0--7866,4,1
5601,0--8487,2,1
5602,1--62078,3,1
5603,0--9555157,2,1
5604,1--909757,4,1
5604,1--910792,3,1
5605,1--61219,5,1
5606,1--61219,1,1
5607,0--9928765,1,1
5608,1--907433,1,1
5609,0--89732,2,1
5609,1--63404,6,1
5610,1--5188,1,1
5611,0--300,2,1
5612,0--692,1,1
5613,1--85792,1,1
5614,1--78191,1,1
5615,0--88146,9,1
5616,1--60386,1,1
5617,1--940769,2,1
5618,1--942270,1,1
5619,1--4814,1,1
5620,1--938549,10,1
5620,1--937585,3,1
5620,1--942270,12,1
5620,1--936420,1,1
5621,1--942270,1,1
5622,0--696,1,1
5623,0--696,1,1
5624,1--5023,1,1
5625,1--57463,4,1
5626,1--63053,4,1
5627,1--4405,2,1
5628,1--4405,1,1
5629,0--85036,3,1
5630,0--85036,1,1
5631,1--85894,6,1
5632,1--85894,2,1
5633,1--5118,1,1
5634,1--57638,1,1
5635,0--87779,1,1
5636,0--9832066,1,1
5637,1--78537,1,1
5638,0--692,1,1
5639,1--939919,2,1
5640,0--9934401,1,1
5641,1--5170,1,1
5642,1--4226,2,1
5643,1--5188,1,1
5644,0--9615848,2,1
5645,0--9863942,2,1
5646,1--138,3,1
5647,1--78418,3,1
5648,0--7607,1,1
5648,1--4351,9,1
5649,1--4351,1,1
5650,1--78418,2,1
5651,1--938922,3,1
5652,1--62779,1,1
5653,1--58839,17,1
5654,1--939993,2,1
5655,1--78255,1,1
5656,1--910863,1,1
5657,0--87846,11,1
5658,0--87846,1,1
5659,0--87846,1,1
5660,0--87846,1,1
5661,1--941234,1,1
5662,1--259,1,1
5663,1--5309,1,1
5664,0--9572658,1,1
5665,0--692,1,1
5666,1--5177,1,1
5667,1--5190,1,1
5668,0--9963098,1,1
5669,0--692,1,1
5670,0--9853553,1,1
5671,1--893794,2,1
5672,0--692,1,1
5673,1--4059,2,1
5673,0--7181,5,1
5674,1--5170,1,1
5675,1--5151,1,1
5676,1--78243,7,1
5677,1--4914,1,1
5678,0--9558224,1,1
5679,1--4663,1,1
5680,965--524,2,1
5681,0--578,1,1
5682,1--61593,1,1
5683,1--60730,2,1
5684,0--9968260,1,1
5685,1--907099,2,1
5686,1--5029,1,1
5686,1--4992,2,1
5687,1--60785,1,1
5688,0--9967252,2,1
5689,1--60917,12,1
5689,0--9967252,1,1
5690,1--61186,1,1
5691,1--62106,3,1
5692,1--85117,1,1
5693,0--9863568,1,1
5694,0--7356,6,1
5695,1--5016,1,1
5696,0--9864267,1,1
5697,0--9887909,1,1
5698,1--4895,2,1
5699,1--4849,1,1
5699,0--692,1,1
5699,1--4664,1,1
5700,0--7387,5,1
5701,1--938334,3,1
5702,1--5168,1,1
5703,1--938063,1,1
5704,1--938063,1,1
5705,0--9770179,2,1
5706,1--5174,1,1
5707,1--5331,1,1
5708,0--692,1,1
5709,1--5078,1,1
5710,1--285,1,1
5711,1--78209,4,1
5712,1--78209,1,1
5713,1--889596,1,1
5714,1--78508,5,1
5715,0--9962985,1,1
5716,1--57131,7,1
5717,1--63413,1,1
5718,1--63413,7,1
5719,1--63413,2,1
5720,0--9883980,1,1
5721,1--4677,1,1
5722,1--5114,1,1
5723,1--5032,1,1
5724,1--5033,1,1
5725,0--9832964,1,1
5726,0--263,5,1
5726,1--4887,3,1
5727,0--9854600,1,1
5728,0--9964351,1,1
5729,0--9852134,1,1
5729,1--62944,1,1
5730,0--9862773,1,1
5731,1--5304,1,1
5732,1--5170,1,1
5733,0--9907976,1,1
5734,1--5172,2,1
5735,0--9970334,1,1
5736,1--5114,1,1
5737,1--5076,1,1
5738,1--5239,1,1
5739,1--5015,1,1
5740,0--903056,1,1
5741,0--646,1,1
5742,0--9893718,1,1
5743,1--888404,1,1
5744,0--87351,2,1
5745,1--907919,1,1
5746,1--76029,1,1
5746,1--250,55,1
5746,0--312,3,1
5747,1--250,1,1
5747,1--4668,1,1
5748,0--9931391,1,1
5749,0--9922849,1,1
5750,1--77183,1,1
5751,1--910335,1,1
5752,1--61225,1,1
5753,0--692,1,1
5754,0--692,1,1
5755,88--6749,3,1
5755,1--941366,4,1
5756,0--262,332,1
5756,0--674,3,1
5757,0--262,1,1
5758,1--84533,1,1
5758,1--78472,5,1
5759,0--9886188,1,1
5760,1--68020,3,1
5760,1--61228,28,1
5761,1--5032,1,1
5762,0--9907875,1,1
5763,1--61600,1,1
5764,1--63047,1,1
5765,0--9575163,1,1
5766,1--60671,4,1
5767,1--60820,1,1
5768,1--4909,1,1
5769,1--5116,1,1
5770,0--615,1,1
5771,1--907071,1,1
5772,1--893174,1,1
5773,1--55728,1,1
5774,0--9862705,1,1
5775,1--906761,1,1
5776,1--78188,4,1
5776,1--351,4,1
5776,1--907322,2,1
5777,1--909662,3,1
5777,1--315,1,1
5777,1--907975,1,1
5778,1--351,2,1
5779,0--9852100,1,1
5780,1--60329,2,1
5781,1--910485,1,1
5782,1--878062,1,1
5783,0--692,1,1
5784,0--9889011,1,1
5785,87--999040,1,1
5786,1--907586,3,1
5787,1--907586,1,1
5788,1--5123,1,1
5789,0--9899859,2,1
5790,1--60650,6,1
5791,1--60650,3,1
5792,1--61072,1,1
5793,1--61072,11,1
5794,1--61072,10,1
5794,1--63094,21,1
5794,1--61403,4,1
5794,1--5167,2,1
5794,1--60971,6,1
5794,1--62733,10,1
5795,1--61072,6,1
5795,1--62120,2,1
5795,1--63094,18,1
5795,1--61403,3,1
5795,1--5167,1,1
5795,1--60971,5,1
5795,1--62733,7,1
5796,0--692,1,1
5797,0--9692463,1,1
5797,1--58093,9,1
5798,0--85721,4,1
5799,1--936602,2,1
5800,1--936602,1,1
5801,1--939681,2,1
5802,0--9893029,1,1
5803,0--9860461,1,1
5804,1--940233,1,1
5805,1--942562,1,1
5806,0--9705860,1,1
5807,0--692,1,1
5808,0--692,1,1
5808,1--942664,2,1
5809,1--58367,9,1
5810,1--4778,1,1
5810,1--5039,1,1
5811,1--5142,1,1
5812,0--8024,1,1
5813,1--60066,2,1
5813,0--8024,7,1
5814,0--9863600,1,1
5815,1--78279,5,1
5815,1--78535,2,1
5816,0--9861524,2,1
5817,1--938281,1,1
5818,1--85103,3,1
5819,1--85103,2,1
5820,1--936657,1,1
5821,1--944017,1,1
5821,1--936814,1,1
5822,0--9898768,1,1
5823,0--9864302,1,1
5824,0--8192,1,1
5825,1--62705,30,1
5825,1--68174,10,1
5826,1--62705,1,1
5826,1--61504,3,1
5827,1--62705,24,1
5827,1--68174,8,1
5828,1--63047,31,1
5829,1--63047,1,1
5830,1--63047,28,1
5831,0--12,27,1
5832,0--12,27,1
5833,0--12,1,1
5834,1--59935,1,1
5835,1--63291,2,1
5836,0--9912121,1,1
5837,0--9963119,1,1
5838,1--58248,2,1
5839,1--58248,1,1
5840,1--890021,1,1
5841,0--06,1,1
5842,0--9965715,1,1
5843,1--61731,2,1
5844,1--937887,1,1
5845,0--7234,12,1
5845,0--323,39,1
5846,0--7020,1,1
5846,0--7234,1,1
5846,0--323,1,1
5846,0--7295,1,1
5847,0--9931633,1,1
5848,0--692,1,1
5849,1--934894,1,1
5850,0--9976658,1,1
5851,1--62865,4,1
5851,1--5312,1,1
5852,1--62865,1,1
5853,0--7603,2,1
5854,0--9890835,1,1
5855,1--943593,1,1
5856,1--60899,1,1
5857,0--931917,1,1
5858,1--4956,1,1
5859,0--9839689,1,1
5860,0--87842,2,1
5861,0--941092,1,1
5862,1--59485,1,1
5863,0--9896021,2,1
5864,0--9960402,1,1
5865,0--9568498,1,1
5866,88--6749,1,1
5867,1--61451,2,1
5868,1--5123,1,1
5869,0--692,1,1
5870,1--931464,1,1
5871,1--63142,2,1
5872,1--60785,4,1
5873,1--60785,1,1
5874,1--5142,1,1
5875,0--9888338,1,1
5876,1--933455,1,1
5877,1--5084,1,1
5878,1--56543,1,1
5879,1--942081,1,1
5880,0--692,1,1
5881,1--909833,3,1
5882,1--4447,3,1
5882,0--316,13,1
5882,1--4736,3,1
5882,1--4914,1,1
5883,1--4447,1,1
5884,0--316,1,1
5885,0--316,1,1
5886,1--4447,1,1
5887,1--78309,31,1
5888,1--60142,2,1
5889,0--9849529,1,1
5890,1--74336,4,1
5891,0--674,3,1
5892,0--674,1,1
5893,0--9885293,2,1
5894,84--92505,1,1
