id,length,text,publisher_pro,isbn_new,year_min,year_max,record
5385,1,magical beginnings llc,magical beginnings llc,0--692,2015,2015,1.0
5386,1,magination press,magination press,1--4338,2015,2015,3.0
5387,1,magination press american psychological association,magination press american psychological association,1--4338,2015,2015,4.0
5388,1,magna large print books,magna large print books,0--7505,2015,2015,11.0
5389,1,magnetic press,magnetic press,1--942367;0--9913324,2015,2015,6.0
5390,1,magnificat,magnificat,1--62164,2015,2015,1.0
5391,1,magnificat ignatius press,magnificat ignatius press,1--62164,2015,2015,1.0
5392,1,magnum foundation prestel,magnum foundation prestel,3--7913,2015,2015,1.0
5393,1,magpie games,magpie games,1--987916,2015,2015,1.0
5394,1,main street rag publishing company,main street rag publishing company,1--59948,2015,2015,3.0
5395,1,maine authors publishing,maine authors publishing,1--63381,2015,2015,5.0
5396,1,maine focus photography,maine focus photography,0--692,2015,2015,1.0
5397,1,maine women write,maine women write,0--9707615,2015,2015,1.0
5398,1,mainspring press,mainspring press,0--9915279,2015,2015,2.0
5399,1,mainstream publishing,mainstream publishing,1--78057,2015,2015,1.0
5400,1,majer publications,majer publications,0--9784113,2015,2015,1.0
5401,1,major books,major books,1--9768,2015,2015,1.0
5402,1,make believe ideas,make believe ideas,1--78393,2015,2015,7.0
5403,1,make believe ideas ltd,make believe ideas ltd,0--7180;1--78393;1--78598,2015,2015,7.0
5404,1,make your nest publishing,make your nest publishing,0--578,2015,2015,2.0
5405,1,maker media,maker media,1--4493;1--4571;1--68045,2015,2015,20.0
5406,1,maker media inc,maker media inc,1--4571,2015,2015,1.0
5407,1,maketai inc,maketai inc,0--9909688,2015,2015,1.0
5408,1,making spirits bright one book at a time,making spirits bright one book at a time,0--9848558,2015,2015,1.0
5409,1,maklu publishers,maklu publishers,90--466,2015,2015,1.0
5410,1,maktabah islamic books,maktabah islamic books,1--4461,2015,2015,1.0
5411,1,malden mass,malden mass,0--7456,2015,2015,1.0
5412,1,mallard creek publishing,mallard creek publishing,1--943817,2015,2015,1.0
5413,1,management concepts inc,management concepts inc,1--56726,2015,2015,1.0
5414,1,management concepts press,management concepts press,1--56726,2015,2015,2.0
5415,1,manchester university press,manchester university press,1--5261;1--78499;0--7190,2015,2015,19.0
5416,1,mancomm,mancomm,1--59959,2015,2015,1.0
5417,1,mandala publishing,mandala publishing,1--60887,2015,2015,1.0
5418,1,mandel vilar press,mandel vilar press,1--942134,2015,2015,2.0
5419,1,mandevilla press,mandevilla press,1--62704,2015,2015,1.0
5420,1,mandk publishing,mandk publishing,1--907830;1--905539,2015,2015,3.0
5421,1,mango media in collaboration with the associated press,mango media in collaboration with the associated press,1--63353,2015,2015,1.0
5422,1,manhattan prep publishing,manhattan prep publishing,1--941234,2015,2015,2.0
5423,1,manifold,manifold,1--5087,2015,2015,1.0
5424,1,manifold press,manifold press,1--908312,2015,2015,2.0
5425,1,manis investigations inc,manis investigations inc,0--9967149,2015,2015,1.0
5426,1,manning,manning,1--61729,2015,2015,12.0
5427,1,manning publications,manning publications,1--61729;1--935182,2015,2015,3.0
5428,1,manning publications co,manning publications co,1--61729,2015,2015,2.0
5429,1,manning publications company,manning publications company,1--63343,2015,2015,1.0
5430,1,manor gate press,manor gate press,0--9912187,2015,2015,1.0
5431,1,mantle,mantle,0--230;1--4472,2015,2015,4.0
5432,1,mantle rock publishing,mantle rock publishing,0--9961734,2015,2015,2.0
5433,1,mantra,mantra,1--85269,2015,2015,1.0
5434,1,mantra books,mantra books,1--78279;1--78535,2015,2015,5.0
5435,1,mantra lingua,mantra lingua,1--84611;1--85269;1--84444,2015,2015,18.0
5436,1,manufacturer not identified,manufacturer not identified,1--4921;1--5076,2015,2015,2.0
5437,1,maple avenue press llc,maple avenue press llc,1--4951,2015,2015,1.0
5438,1,maple creek media,maple creek media,1--942914,2015,2015,1.0
5439,1,marble arch press,marble arch press,1--5011;1--4767,2015,2015,4.0
5440,1,marco antonio eguino humerez,marco antonio eguino humerez,1--5025,2015,2015,1.0
5441,1,marco manfre and ronald isaacson,marco manfre and ronald isaacson,1--5119,2015,2015,1.0
5442,1,marcusarts,marcusarts,0--9895114,2015,2015,1.0
5443,1,marcusarts llc,marcusarts llc,0--9895114,2015,2015,1.0
5444,1,margaret k mcelderry books,margaret k mcelderry books,1--4424;1--4814,2015,2015,9.0
5445,1,margaret reeson,margaret reeson,0--9872417,2015,2015,2.0
5446,1,maria dismondy inc,maria dismondy inc,0--9848558,2015,2015,1.0
5447,1,maria tsaneva,maria tsaneva,1--5086,2015,2015,1.0
5448,1,marian library international marian research institute university of dayton,marian library international marian research institute university of dayton,0--692,2015,2015,1.0
5449,1,marian press,marian press,1--59614,2015,2015,1.0
5450,1,marianne gowers,marianne gowers,0--9906540,2015,2015,1.0
5451,1,marin poetry center press,marin poetry center press,0--9762478,2015,2015,1.0
5452,1,marine estate management authority,marine estate management authority,1--74256,2015,2015,1.0
5453,1,mariner books,mariner books,0--544,2015,2015,18.0
5454,1,mariner books houghton mifflin harcourt,mariner books houghton mifflin harcourt,0--544;0--15,2015,2015,16.0
5455,1,mariner publishing,mariner publishing,0--9909653,2015,2015,1.0
5456,1,marinerbooks houghton mifflin harcourt,marinerbooks houghton mifflin harcourt,0--544,2015,2015,1.0
5457,1,mark k kipfmueller,mark k kipfmueller,1--4948,2015,2015,1.0
5458,1,mark r pitstick,mark r pitstick,1--941768,2015,2015,1.0
5459,1,mark twain media,mark twain media,1--4838,2015,2015,1.0
5460,1,mark twain media inc publishers,mark twain media inc publishers,1--62223,2015,2015,2.0
5461,1,mark wayne adams inc,mark wayne adams inc,1--59616,2015,2015,1.0
5462,1,mark weissman,mark weissman,1--62217,2015,2015,1.0
5463,1,marketing international llc,marketing international llc,1--5168,2015,2015,1.0
5464,1,markus wiener publishers,markus wiener publishers,1--55876,2015,2015,1.0
5465,1,marlborough fine art,marlborough fine art,1--909707,2015,2015,4.0
5466,1,marlene freidenreich kempner,marlene freidenreich kempner,1--5123,2015,2015,1.0
5467,1,marlor press,marlor press,1--892147,2015,2015,1.0
5468,1,maroon ash publishing,maroon ash publishing,1--941885,2015,2015,2.0
5469,1,marquand books,marquand books,0--692,2015,2015,1.0
5470,1,marquand editions,marquand editions,0--9892099,2015,2015,1.0
5471,1,marquette university press,marquette university press,1--62600,2015,2015,1.0
5472,1,marquis publishing,marquis publishing,1--5075;1--5176,2015,2015,2.0
5473,1,marsh hawk press,marsh hawk press,0--9964275,2015,2015,1.0
5474,1,marsha l carr,marsha l carr,1--5076,2015,2015,1.0
5475,1,marshall editions,marshall editions,1--78493,2015,2015,1.0
5476,1,marshalltown company,marshalltown company,0--692,2015,2015,1.0
5477,1,marta tuchowska,marta tuchowska,1--5174,2015,2015,1.0
5478,1,martha pyne amick,martha pyne amick,0--9861830,2015,2015,1.0
5479,1,martin turnbull,martin turnbull,1--5060,2015,2015,2.0
5480,1,martingale,martingale,1--60468,2015,2015,9.0
5481,1,martino publishing,martino publishing,1--61427,2015,2015,3.0
5482,1,martinpublishingservices com,martinpublishingservices com,1--5196,2015,2015,1.0
5483,1,martinus nijhoff publishers,martinus nijhoff publishers,90--04,2015,2015,1.0
5484,1,marvel,marvel,1--84653;0--7851;1--4847,2015,2015,13.0
5485,1,marvel comics,marvel comics,0--7851,2015,2015,5.0
5486,1,marvel enterprises,marvel enterprises,0--7851,2015,2015,5.0
5487,1,marvel entertainment llc,marvel entertainment llc,0--7851,2015,2015,3.0
5488,1,marvel press,marvel press,1--4847,2015,2015,9.0
5489,1,marvel publishing,marvel publishing,0--7851,2015,2015,1.0
5490,1,marvel woldwide inc,marvel woldwide inc,0--7851,2015,2015,1.0
5491,1,marvel worldwide,marvel worldwide,0--7851;1--4012,2015,2015,29.0
5492,1,marvel worldwide a subsidary of marvel entertainment llc,marvel worldwide a subsidary of marvel entertainment llc,0--7851,2015,2015,2.0
5493,1,marvel worldwide a subsidiary of marvel entertainment llc,marvel worldwide a subsidiary of marvel entertainment llc,0--7851,2015,2015,2.0
5494,1,marvel worldwide inc,marvel worldwide inc,0--7851,2015,2015,83.0
5495,1,marvel worldwide inc a subsidary of marvel entertainment llc,marvel worldwide inc a subsidary of marvel entertainment llc,0--7851,2015,2015,11.0
5496,1,marvel worldwide inc a subsidiary of marve entertainment llc,marvel worldwide inc a subsidiary of marve entertainment llc,0--7851,2015,2015,1.0
5497,1,marvel worldwide inc a subsidiary of marvel entertainment,marvel worldwide inc a subsidiary of marvel entertainment,0--7851,2015,2015,3.0
5498,1,marvel worldwide inc a subsidiary of marvel entertainment llc,marvel worldwide inc a subsidiary of marvel entertainment llc,0--7851,2015,2015,57.0
5499,1,marvel worlwide inc a subsidiary of marvel entertainment llc,marvel worlwide inc a subsidiary of marvel entertainment llc,0--7851,2015,2015,1.0
5500,1,mary a joyce,mary a joyce,0--9911815,2015,2015,1.0
5501,1,mary ann liebert inc publishers,mary ann liebert inc publishers,1--934854,2015,2015,1.0
5502,1,mary belle skelton bonner and dr julie bonner,mary belle skelton bonner and dr julie bonner,1--4974,2015,2015,1.0
5503,1,mary e twomey,mary e twomey,1--5086,2015,2015,1.0
5504,1,mary kerr,mary kerr,1--5302,2015,2015,1.0
5505,1,mary lundeberg,mary lundeberg,1--942340,2015,2015,1.0
5506,1,mary n oluonye,mary n oluonye,1--5084,2015,2015,1.0
5507,1,mary wasowski,mary wasowski,0--9896238,2015,2015,1.0
5508,1,mary whatley,mary whatley,0--9914294,2015,2015,1.0
5509,1,marylebone house,marylebone house,1--910674,2015,2015,3.0
5510,1,marzano research,marzano research,0--9903458,2015,2015,3.0
5511,1,marzano research laboratory,marzano research laboratory,1--935249;0--9913748,2015,2015,2.0
5512,1,mascot books,mascot books,1--62086;1--63177,2015,2015,9.0
5513,1,mascot books inc,mascot books inc,1--62086,2015,2015,2.0
5514,1,mason crest,mason crest,1--4222,2015,2015,52.0
5515,1,mason crest publishers,mason crest publishers,1--4222,2015,2015,5.0
5516,1,mason publishing,mason publishing,0--9929701,2015,2015,1.0
5517,1,mass moca,mass moca,0--262,2015,2015,5.0
5518,1,massachusetts institute of technology,massachusetts institute of technology,0--262,2015,2015,2.0
5519,1,massachusetts institute technology,massachusetts institute technology,0--262,2015,2015,1.0
5520,1,master books,master books,0--89051;1--61458,2015,2015,5.0
5521,1,master key publications,master key publications,0--692,2015,2015,1.0
5522,1,mastermind comics,mastermind comics,1--942734,2015,2015,1.0
5523,1,matador,matador,1--78462;1--78589,2015,2015,40.0
5524,1,material research society,material research society,1--60511,2015,2015,2.0
5525,1,materials research society,materials research society,1--60511;1--5108,2015,2015,17.0
5526,1,math solutions,math solutions,1--935099,2015,2015,2.0
5527,1,mathematical association of america,mathematical association of america,0--88385;1--61444;1--107;1--939512,2015,2015,28.0
5528,1,mathematical association of america inc,mathematical association of america inc,1--61444,2015,2015,2.0
5529,1,mathematical sciences research institutei,mathematical sciences research institutei,0--8218,2015,2015,2.0
5530,1,maths no problem,maths no problem,1--910504,2015,2015,5.0
5531,1,matt branham,matt branham,1--312,2015,2015,1.0
5532,1,matthew larcome,matthew larcome,0--9934906,2015,2015,1.0
5533,1,matthew marks gallery,matthew marks gallery,1--880146,2015,2015,2.0
5534,1,matthias media,matthias media,1--922206,2015,2015,1.0
5535,1,maupin house publishing inc by capstone professional,maupin house publishing inc by capstone professional,1--62521,2015,2015,1.0
5536,1,maurice wylie media,maurice wylie media,0--9574119,2015,2015,1.0
5537,1,maven house press,maven house press,1--938548,2015,2015,2.0
5538,1,mavenmark books,mavenmark books,1--59598,2015,2015,1.0
5539,1,maverick books,maverick books,1--59188,2015,2015,1.0
5540,1,maverick publishing company,maverick publishing company,1--59534,2015,2015,1.0
5541,1,mayapple press,mayapple press,1--936419,2015,2015,1.0
5542,1,mayo clinic scientific press,mayo clinic scientific press,0--19,2015,2015,4.0
5543,1,mazo publishers,mazo publishers,1--936778,2015,2015,3.0
5544,1,mc farland and company inc publishers,mc farland and company inc publishers,0--7864,2015,2015,1.0
5545,1,mc graw hill,mc graw hill,0--07,2015,2015,1.0
5546,1,mc graw hill education,mc graw hill education,0--07,2015,2015,2.0
5547,1,mc press online,mc press online,1--58347,2015,2015,1.0
5548,1,mc press online llc,mc press online llc,1--58347,2015,2015,1.0
5549,1,mcclain printing company,mcclain printing company,0--87012,2015,2015,1.0
5550,1,mcdonald institute for archaeological research university of cambridge,mcdonald institute for archaeological research university of cambridge,1--902937,2015,2015,1.0
5551,1,mcfarland and comapny inc,mcfarland and comapny inc,0--7864,2015,2015,1.0
5552,1,mcfarland and comapny inc publishers,mcfarland and comapny inc publishers,1--4766,2015,2015,1.0
5553,1,mcfarland and company,mcfarland and company,0--7864,2015,2015,3.0
5554,1,mcfarland and company inc,mcfarland and company inc,1--4766;0--7864,2015,2015,8.0
5555,1,mcfarland and company inc publishers,mcfarland and company inc publishers,1--4766;0--7864,2015,2015,54.0
5556,1,mcgill queen's university press,mcgill queen's university press,0--7735,2015,2015,101.0
5557,1,mcgraw hill,mcgraw hill,0--07;1--259;1--308;1--4441,2015,2015,20.0
5558,1,mcgraw hill create,mcgraw hill create,1--308,2015,2015,2.0
5559,1,mcgraw hill education,mcgraw hill education,981--4595;981--4646;981--4577;981--4670;0--02;0--07;981--4575;1--259;1--121;0--390;1--308;981--4720,2015,2015,167.0
5560,1,mcgraw hill education create,mcgraw hill education create,1--259;1--308,2015,2015,11.0
5561,1,mcgraw hill education medical,mcgraw hill education medical,0--07,2015,2015,9.0
5562,1,mcgraw hill eucation,mcgraw hill eucation,0--07,2015,2015,1.0
5563,1,mcgraw hill irwin,mcgraw hill irwin,0--07;1--259,2015,2015,2.0
5564,1,mcgraw hill medical,mcgraw hill medical,0--07,2015,2015,1.0
5565,1,mcintosh gallery western university,mcintosh gallery western university,0--7714,2015,2015,1.0
5566,1,mciver publishing,mciver publishing,0--9916227,2015,2015,1.0
5567,1,mckinnon press,mckinnon press,1--5172,2015,2015,1.0
5568,1,mclafferty publishing,mclafferty publishing,0--692,2015,2015,1.0
5569,1,mcnally jackson,mcnally jackson,978--194,2015,2015,2.0
5570,1,mcnidder and grace ltd,mcnidder and grace ltd,0--85716,2015,2015,1.0
5571,1,mcvicker and hersh llc,mcvicker and hersh llc,0--578,2015,2015,1.0
5572,1,me collectors room berlin olbricht foundation,me collectors room berlin olbricht foundation,3--00,2015,2015,1.0
5573,1,meadowlark,meadowlark,0--692,2015,2015,2.0
5574,1,meadows museum southern methodist university,meadows museum southern methodist university,0--692,2015,2015,2.0
5575,1,meaghan calcari campbell,meaghan calcari campbell,0--692,2015,2015,1.0
5576,1,measure press,measure press,0--9849836,2015,2015,1.0
5577,1,medallion press,medallion press,1--60542,2015,2015,1.0
5578,1,medallion press inc,medallion press inc,1--60542,2015,2015,1.0
5579,1,medhumor medical publications,medhumor medical publications,1--60743,2015,2015,1.0
5580,1,media game llc,media game llc,0--9793469,2015,2015,1.0
5581,1,media lab books,media lab books,1--942556,2015,2015,2.0
5582,1,mediatech publishing,mediatech publishing,0--9863845,2015,2015,1.0
5583,1,mediatrix press,mediatrix press,0--692,2015,2015,1.0
5584,1,medical information science reference,medical information science reference,1--4666,2015,2015,6.0
5585,1,medicarte translation aid ltd,medicarte translation aid ltd,0--9933754,2015,2015,1.0
5586,1,medieval institute publications western michigan university,medieval institute publications western michigan university,1--58044,2015,2015,1.0
5587,1,medievalms,medievalms,1--105,2015,2015,1.0
5588,1,medikidz,medikidz,1--910308,2015,2015,1.0
5589,1,medikidz limited,medikidz limited,1--910308,2015,2015,2.0
5590,1,medinform publishing,medinform publishing,0--9548520,2015,2015,2.0
5591,1,medmaster inc,medmaster inc,1--935660,2015,2015,1.0
5592,1,medstudy,medstudy,1--932703,2015,2015,1.0
5593,1,meeting for results,meeting for results,0--692,2015,2015,1.0
5594,1,meg smolinski,meg smolinski,1--5229,2015,2015,1.0
5595,1,megaediciones,megaediciones,607--21,2015,2015,1.0
5596,1,megalithica books,megalithica books,0--9932371,2015,2015,1.0
5597,1,meghan kiffer press,meghan kiffer press,0--929652,2015,2015,3.0
5598,1,meghan march llc,meghan march llc,1--943796,2015,2015,1.0
5599,1,mel bay publications,mel bay publications,0--7866,2015,2015,2.0
5600,1,mel bay publications inc,mel bay publications inc,0--7866,2015,2015,4.0
5601,1,melcher media,melcher media,0--8487,2015,2015,2.0
5602,1,melodrama publishing,melodrama publishing,1--62078,2015,2015,3.0
5603,1,melos press,melos press,0--9555157,2015,2015,2.0
5604,1,melrose books,melrose books,1--909757;1--910792,2015,2015,7.0
5605,1,melville house,melville house,1--61219,2015,2015,4.0
5606,1,melville house publishing,melville house publishing,1--61219,2015,2015,1.0
5607,1,melville house uk,melville house uk,0--9928765,2015,2015,1.0
5608,1,memo publishers,memo publishers,1--907433,2015,2015,1.0
5609,1,menasha ridge press,menasha ridge press,0--89732;1--63404,2015,2015,8.0
5610,1,mendon cottage books,mendon cottage books,1--5188,2015,2015,1.0
5611,1,menil collection,menil collection,0--300,2015,2015,2.0
5612,1,mennonite press,mennonite press,0--692,2015,2015,1.0
5613,1,mentor,mentor,1--85792,2015,2015,1.0
5614,1,mentor imprint by christian focus publications ltd,mentor imprint by christian focus publications ltd,1--78191,2015,2015,1.0
5615,1,mercer university press,mercer university press,0--88146,2015,2015,9.0
5616,1,merchant books,merchant books,1--60386,2015,2015,1.0
5617,1,mercury heartlink,mercury heartlink,1--940769,2015,2015,2.0
5618,1,mercury information and learning,mercury information and learning,1--942270,2015,2015,1.0
5619,1,mercury ink,mercury ink,1--4814,2015,2015,1.0
5620,1,mercury learning and information,mercury learning and information,1--938549;1--937585;1--942270;1--936420,2015,2015,25.0
5621,1,mercury learning and information llc,mercury learning and information llc,1--942270,2015,2015,1.0
5622,1,meredith consumer maketing,meredith consumer maketing,0--696,2015,2015,1.0
5623,1,meredith corp,meredith corp,0--696,2015,2015,1.0
5624,1,meredith etc,meredith etc,1--5023,2015,2015,1.0
5625,1,meredith music publications,meredith music publications,1--57463,2015,2015,4.0
5626,1,mergent inc,mergent inc,1--63053,2015,2015,4.0
5627,1,merit press,merit press,1--4405,2015,2015,2.0
5628,1,merit press f w media inc,merit press f w media inc,1--4405,2015,2015,1.0
5629,1,merlin press,merlin press,0--85036,2015,2015,2.0
5630,1,merlin press ltd,merlin press ltd,0--85036,2015,2015,1.0
5631,1,merrell,merrell,1--85894,2015,2015,4.0
5632,1,merrell publishers limited,merrell publishers limited,1--85894,2015,2015,2.0
5633,1,merrell publishing company,merrell publishing company,1--5118,2015,2015,1.0
5634,1,merriam press,merriam press,1--57638,2015,2015,1.0
5635,1,merriam webster incorporated,merriam webster incorporated,0--87779,2015,2015,1.0
5636,1,merrill publishing associates,merrill publishing associates,0--9832066,2015,2015,1.0
5637,1,merrion press,merrion press,1--78537,2015,2015,1.0
5638,1,merry blacksmith press,merry blacksmith press,0--692,2015,2015,1.0
5639,1,merry dissonance press,merry dissonance press,1--939919,2015,2015,2.0
5640,1,mershon press,mershon press,0--9934401,2015,2015,1.0
5641,1,mesa verde publishing,mesa verde publishing,1--5170,2015,2015,1.0
5642,1,mesorah publications,mesorah publications,1--4226,2015,2015,2.0
5643,1,metal blonde books,metal blonde books,1--5188,2015,2015,1.0
5644,1,metamorphic press,metamorphic press,0--9615848,2015,2015,2.0
5645,1,metaphysical fitness,metaphysical fitness,0--9863942,2015,2015,2.0
5646,1,methuen,methuen,1--138,2015,2015,2.0
5647,1,metro,metro,1--78418,2015,2015,1.0
5648,1,metro books,metro books,0--7607;1--4351,2015,2015,9.0
5649,1,metro books sterling publishing,metro books sterling publishing,1--4351,2015,2015,1.0
5650,1,metro publishing,metro publishing,1--78418,2015,2015,2.0
5651,1,metropolis books,metropolis books,1--938922,2015,2015,3.0
5652,1,metropolitan books henry holt and company llc,metropolitan books henry holt and company llc,1--62779,2015,2015,1.0
5653,1,metropolitan museum of art,metropolitan museum of art,1--58839,2015,2015,14.0
5654,1,mette ivie harrison,mette ivie harrison,1--939993,2015,2015,2.0
5655,1,meyer and meyer sport uk ltd,meyer and meyer sport uk ltd,1--78255,2015,2015,2.0
5656,1,meze publishing,meze publishing,1--910863,2015,2015,1.0
5657,1,mfa publications,mfa publications,0--87846,2015,2015,3.0
5658,1,mfa publications museum of fine arts,mfa publications museum of fine arts,0--87846,2015,2015,3.0
5659,1,mfa publications museum of fine arts boston,mfa publications museum of fine arts boston,0--87846,2015,2015,5.0
5660,1,mfa publidations museum of fine arts,mfa publidations museum of fine arts,0--87846,2015,2015,1.0
5661,1,mg prep,mg prep,1--941234,2015,2015,1.0
5662,1,mgraw hill,mgraw hill,1--259,2015,2015,1.0
5663,1,miafn llc,miafn llc,1--5309,2015,2015,1.0
5664,1,mic radman associates,mic radman associates,0--9572658,2015,2015,1.0
5665,1,michael baum,michael baum,0--692,2015,2015,1.0
5666,1,michael braccia,michael braccia,1--5177,2015,2015,1.0
5667,1,michael c grumley,michael c grumley,1--5190,2015,2015,1.0
5668,1,michael e burge,michael e burge,0--9963098,2015,2015,1.0
5669,1,michael e hughes,michael e hughes,0--692,2015,2015,1.0
5670,1,michael f havelin,michael f havelin,0--9853553,2015,2015,1.0
5671,1,michael frederick,michael frederick,1--893794,2015,2015,2.0
5672,1,michael friedman group inc,michael friedman group inc,0--692,2015,2015,1.0
5673,1,michael joseph,michael joseph,1--4059;0--7181,2015,2015,9.0
5674,1,michael m nikoletseas,michael m nikoletseas,1--5170,2015,2015,1.0
5675,1,michael nikoletseas,michael nikoletseas,1--5151,2015,2015,1.0
5676,1,michael o'mara books limited,michael o'mara books limited,1--78243,2015,2015,6.0
5677,1,michael o'mara books ltd,michael o'mara books ltd,1--4914,2015,2015,1.0
5678,1,michael rubenstein publishing,michael rubenstein publishing,0--9558224,2015,2015,1.0
5679,1,michael scandalios,michael scandalios,1--4663,2015,2015,1.0
5680,1,michael scharf publication trust of the yeshiva university press,michael scharf publication trust of the yeshiva university press,965--524,2015,2015,2.0
5681,1,michael t swank,michael t swank,0--578,2015,2015,1.0
5682,1,michael wiese productions,michael wiese productions,1--61593,2015,2015,1.0
5683,1,michaelson entertainment,michaelson entertainment,1--60730,2015,2015,2.0
5684,1,michele pariza wacek,michele pariza wacek,0--9968260,2015,2015,1.0
5685,1,michelin,michelin,1--907099,2015,2015,2.0
5686,1,michelle stimpson,michelle stimpson,1--5029;1--4992,2015,2015,3.0
5687,1,michigan publishing,michigan publishing,1--60785,2015,2015,1.0
5688,1,michigan state university,michigan state university,0--9967252,2015,2015,1.0
5689,1,michigan state university press,michigan state university press,1--60917;0--9967252,2015,2015,10.0
5690,1,michigan state univiversity press,michigan state univiversity press,1--61186,2015,2015,1.0
5691,1,microcosm publishing,microcosm publishing,1--62106,2015,2015,4.0
5692,1,microform academic publishers,microform academic publishers,1--85117,2015,2015,1.0
5693,1,micropress inc,micropress inc,0--9863568,2015,2015,1.0
5694,1,microsoft press,microsoft press,0--7356,2015,2015,6.0
5695,1,microtraining associates,microtraining associates,1--5016,2015,2015,1.0
5696,1,mid atlantic highlands,mid atlantic highlands,0--9864267,2015,2015,1.0
5697,1,mid city books,mid city books,0--9887909,2015,2015,1.0
5698,1,midnight crescent publishing,midnight crescent publishing,1--4895,2015,2015,2.0
5699,1,midnight dreams publishing,midnight dreams publishing,1--4849;0--692;1--4664,2015,2015,3.0
5700,1,midnight ink,midnight ink,0--7387,2015,2015,4.0
5701,1,midsummer nights press,midsummer nights press,1--938334,2015,2015,3.0
5702,1,midwest institute of geosciences and engineering,midwest institute of geosciences and engineering,1--5168,2015,2015,1.0
5703,1,mighty media junior readers,mighty media junior readers,1--938063,2015,2015,1.0
5704,1,mighty media kids,mighty media kids,1--938063,2015,2015,1.0
5705,1,mighty rights press,mighty rights press,0--9770179,2015,2015,2.0
5706,1,mike gershon,mike gershon,1--5174,2015,2015,1.0
5707,1,mike mains,mike mains,1--5331,2015,2015,1.0
5708,1,mike shubbuck and tara shubbuck,mike shubbuck and tara shubbuck,0--692,2015,2015,1.0
5709,1,mike wattie,mike wattie,1--5078,2015,2015,1.0
5710,1,milady cengage learning,milady cengage learning,1--285,2015,2015,2.0
5711,1,miles kelly,miles kelly,1--78209,2015,2015,3.0
5712,1,miles kelly publishing ltd,miles kelly publishing ltd,1--78209,2015,2015,1.0
5713,1,milestone press,milestone press,1--889596,2015,2015,1.0
5714,1,milet,milet,1--78508,2015,2015,5.0
5715,1,military outreach usa,military outreach usa,0--9962985,2015,2015,1.0
5716,1,milkweed editions,milkweed editions,1--57131,2015,2015,7.0
5717,1,mill citty press inc,mill citty press inc,1--63413,2015,2015,1.0
5718,1,mill city press,mill city press,1--63413,2015,2015,5.0
5719,1,mill city press inc,mill city press inc,1--63413,2015,2015,2.0
5720,1,mill park publishing,mill park publishing,0--9883980,2015,2015,1.0
5721,1,millbrook press,millbrook press,1--4677,2015,2015,1.0
5722,1,millenium project the university of michigan,millenium project the university of michigan,1--5114,2015,2015,1.0
5723,1,millenium publications,millenium publications,1--5032,2015,2015,1.0
5724,1,millennium publications,millennium publications,1--5033,2015,2015,1.0
5725,1,miller house publishers,miller house publishers,0--9832964,2015,2015,1.0
5726,1,mills and boon,mills and boon,0--263;1--4887,2015,2015,7.0
5727,1,mills college art museum,mills college art museum,0--9854600,2015,2015,1.0
5728,1,milltowne press,milltowne press,0--9964351,2015,2015,1.0
5729,1,mims house,mims house,0--9852134;1--62944,2015,2015,2.0
5730,1,mind unlimited press,mind unlimited press,0--9862773,2015,2015,1.0
5731,1,mindful minutes,mindful minutes,1--5304,2015,2015,1.0
5732,1,mindlab publishing,mindlab publishing,1--5170,2015,2015,1.0
5733,1,mindpower press,mindpower press,0--9907976,2015,2015,1.0
5734,1,mindset warrior,mindset warrior,1--5172,2015,2015,2.0
5735,1,mindstir media,mindstir media,0--9970334,2015,2015,1.0
5736,1,mine craft fans,mine craft fans,1--5114,2015,2015,1.0
5737,1,minecraft tree,minecraft tree,1--5076,2015,2015,1.0
5738,1,miner publishing,miner publishing,1--5239,2015,2015,1.0
5739,1,mineralogical society of america,mineralogical society of america,1--5015,2015,2015,1.0
5740,1,mineralogical society of great britain and ireland,mineralogical society of great britain and ireland,0--903056,2015,2015,1.0
5741,1,minipublishing,minipublishing,0--646,2015,2015,1.0
5742,1,minneapolis institute of arts,minneapolis institute of arts,0--9893718,2015,2015,1.0
5743,1,minnesota department of employment and economic development small business assistance office,minnesota department of employment and economic development small business assistance office,1--888404,2015,2015,1.0
5744,1,minnesota historical society press,minnesota historical society press,0--87351,2015,2015,2.0
5745,1,minority rights group international,minority rights group international,1--907919,2015,2015,1.0
5746,1,minotaur books,minotaur books,1--76029;1--250;0--312,2015,2015,49.0
5747,1,minotaur books a thomas dunne book,minotaur books a thomas dunne book,1--250;1--4668,2015,2015,6.0
5748,1,mint hall publishing,mint hall publishing,0--9931391,2015,2015,1.0
5749,1,mirima dawang woorlab gerring language and culture centre,mirima dawang woorlab gerring language and culture centre,0--9922849,2015,2015,1.0
5750,1,miroland guernica,miroland guernica,1--77183,2015,2015,1.0
5751,1,mirror books,mirror books,1--910335,2015,2015,1.0
5752,1,mirror publishing,mirror publishing,1--61225,2015,2015,1.0
5753,1,missing pieces publishing,missing pieces publishing,0--692,2015,2015,1.0
5754,1,mister herman's publishing company,mister herman's publishing company,0--692,2015,2015,1.0
5755,1,mit list visual arts center,mit list visual arts center,88--6749;1--941366,2015,2015,5.0
5756,1,mit press,mit press,0--262;0--674,2015,2015,311.0
5757,1,mit press a bradford book,mit press a bradford book,0--262,2015,2015,3.0
5758,1,mitchell beazley,mitchell beazley,1--84533;1--78472,2015,2015,6.0
5759,1,mitchell innes and nash,mitchell innes and nash,0--9886188,2015,2015,1.0
