F001_a,leader_18,isbn_tag,F008_0710,F040_e,F260_is,F264_is,F26x_b_cleaned,F26x_b_cleaned_pro
930773457,i,1--85578,2015,1,0,1,portland press limited,portland press limited
1055289907,i,1--4744,2018,1,0,1,edinburgh university press,edinburgh university press
1039201248,i,1--315 ;; 1--317,2018,1,0,1,routledge,routledge
891384818,i,1--63202,2007,1,0,1,cincinnatus press,cincinnatus press
922687309,i,1--4969,2015,1,0,1,authorhouse,authorhouse
1055454242,i,0--8007,2005,1,0,1,revell,revell
1053657683,i,0--942614 ;; 0--300,2008,1,0,1,nelson-atkins museum of art,nelson atkins museum of art
868227991,i,1--108,2013,0,1,0,cambridge university press,cambridge university press
874157295,i,1--315 ;; 1--317,2014,1,0,1,routledge,routledge
1085132126,i,1--78344,2017,1,0,1,andersen press,andersen press
910381225,a,0--412,1965,0,1,0,chapman and hall,chapman and hall
1019992487,i,1--352,2018,1,0,1,palgrave,palgrave
44068387,i,0--7385,1999,1,0,1,arcadia,arcadia
32458228,i,0--87392,1993,0,1,0,standard educational corp.,standard educational corp
801358752,a,1--59961,2012,0,1,0,spotlight,spotlight
779988326,a,0--7894,2001,0,1,0,dk publishing,dk publishing
1046016521,i,0--19,2017,1,0,1,oxford university press,oxford university press
492112869,i,3--11,2005,0,1,0,mouton de gruyter,mouton de gruyter
1082703920,a,0--665,1982,0,1,0,cupples and hurd,cupples and hurd
466140786,a,0--312,1999,0,1,0,st. martin's griffin,st martin's griffin
4727282,i,0--441,1978,0,1,0,ace books,ace books
1045721887,i,1--9791,2017,1,0,1,goldsmith press llc,goldsmith press llc
3415354,a,0--913276,1977,0,0,1,stone wall press,stone wall press
913796177,i,0--9960479,2014,1,0,1,silver lining psychology,silver lining psychology
882236680,i,0--8218,1989,1,0,1,american mathematical society,american mathematical society
12908769,a,0--8161,1986,0,1,0,g.k. hall,g k hall
908145815,i,0--86196,2015,1,0,1,john libbey publishing ltd,john libbey publishing ltd
490108616,i,1--56081 ;; 3--527,1994,0,1,0,vch publ,vch publ
1029069024,i,1--108,2018,1,0,1,cambridge university press,cambridge university press
1013737725,i,1--316,2017,1,0,1,cambridge university press,cambridge university press
1037295126,i,0--472,2018,1,0,1,university of michigan press,university of michigan press
9217218,a,0--8128,1983,0,1,0,stein and day,stein and day
904892715,i,0--8024,2012,1,0,1,moody publishers,moody publishers
300032932,a,0--471,1991,0,1,0,j. wiley,j wiley
1023001543,i,1--119,2018,1,0,1,john wiley and son ltd,john wiley and son ltd
1054092844,i,1--78694,2018,1,0,1,oxford university press usa,oxford university press usa
664331763,a,0--8018,2000,0,1,0,johns hopkins university press,johns hopkins university press
883296382,a,0--415,2014,0,0,1,routledge,routledge
4549254,i,0--7092 ;; 0--448,1979,1,0,1,paddington press ltd,paddington press ltd
957633504,i,1--118,2016,1,0,1,wiley blackwell,wiley blackwell
36546418,a,0--7614,1997,0,1,0,marshall cavendish,marshall cavendish
884354084,a,1--4215,2008,0,1,0,viz media,viz media
17261449,a,0--8120,1988,0,1,0,barron's,barron's
2425137,i,0--394,1977,0,1,0,vintage books,vintage books
2359546, ,0--02,1971,0,1,0,free press,free press
887964981,i,0--7145,2010,1,0,1,marion boyars,marion boyars
965831606,i,1--118 ;; 1--119,2016,1,0,1,john wiley and sons inc,john wiley and sons inc
753267875,a,1--4084,2010,0,1,0,thorndike,thorndike
61362182,i,0--385,2006,1,0,1,doubleday,doubleday
1014200627,i,0--8047,1970,0,1,0,stanford university press,stanford university press
1099467222,i,981--323,2019,0,0,1,world scientific,world scientific
1005117568,i,0--691,2018,1,0,1,princeton university press,princeton university press
1083096515,i,0--7945,2017,1,0,1,edc publishing,edc publishing
3543292,i,0--931238,1978,0,1,0,grilled flowers press,grilled flowers press
816820499,a,0--13,1991,0,1,0,prentice hall,prentice hall
863653913,i,0--415,2013,0,1,0,routledge,routledge
951807094,i,1--78239,2016,1,0,1,berkley caliber,berkley caliber
892626993,a,0--7495,2009,0,1,0,automobile association,automobile association
952790124,i,3--8327,2016,1,0,1,teneues,teneues
77936661,i,0--7089,1980,0,1,0,ulverscroft,ulverscroft
893721659,i,1--62899,2015,1,0,1,center point large print,center point large print
1146287,i,0--448,1965,1,0,1,grosset and dunlap,grosset and dunlap
1083922265,i,0--12,2018,1,0,2,butterworth-heinemann,butterworth heinemann
829720655,a,1--4713,2012,0,1,0,audiogo,audiogo
36686772,a,1--886529,1997,0,0,1,athena scientific,athena scientific
941816306,i,1--138 ;; 1--84893,2016,1,0,1,"routledge, taylor and francis group",routledge taylor and francis group
1089605459,a,1--4231,2008,0,1,0,hyperion paperbacks,hyperion paperbacks
1001286148,i,1--5039,2017,1,0,1,two lions,two lions
1004424822,i,1--4926,2018,1,0,1,sourcebooks landmark,sourcebooks landmark
31917990,a,0--8114 ;; 0--8172,1992,0,1,0,raintree steck-vaughn,raintree steck vaughn
43437657,a,0--380,1999,0,1,0,bard,bard
942046101,i,0--85775,2014,1,0,1,flame tree publishing,flame tree publishing
881713150,i,1--61852,2014,1,0,1,turning stone press,turning stone press
3844035,i,0--394,1978,1,0,1,vintage books,vintage books
900839595,i,0--9969896 ;; 0--9882176,2015,1,0,1,dave burgess consulting inc,dave burgess consulting inc
1031425057,i,0--19,2018,1,0,1,oxford university press,oxford university press
838125822,i,0--19,2012,1,0,1,oxford university press,oxford university press
1037250813,a,0--517,1995,0,0,1,c. potter,c potter
863196270,i,0--9825353,2014,1,0,1,global insight communications llc,global insight communications llc
1082186179,a,1--107,2018,1,0,1,cambridge university press,cambridge university press
1003119047,a,1--4215,2007,0,1,0,viz media,viz media
664332909,a,0--231,2007,0,1,0,columbia university press,columbia university press
872669505,i,0--8308 ;; 1--4619,2012,1,0,1,ivp books,ivp books
872415874,i,3--0353,2014,1,0,1,peter lang,peter lang
34352342,a,0--8041,1996,0,1,0,ivy books,ivy books
882232348,i,0--203,2010,1,0,1,routledge,routledge
959936508,i,0--19,2017,1,0,1,oxford university press,oxford university press
492249243,i,0--7088,1976,0,1,0,warner books,warner books
1057729802,a,0--06,1985,0,1,0,harper colophon books,harper colophon books
152547815,a,0--307,2007,0,1,0,alfred a. knopf,alfred a knopf
1078145123,i,0--930655,2018,1,0,1,guardian knight studios,guardian knight studios
443970363,i,0--521,1997,0,1,0,cambridge university press,cambridge university press
944087195,i,1--78023,2017,1,0,1,reaktion books,reaktion books
948565018,a,1--62656,2016,0,1,0,berrett-koehler publishers inc,berrett koehler publishers inc
908042534,i,1--61164,2015,1,0,1,westminster john knox press,westminster john knox press
863381105,a,3--7913,2013,0,1,0,hirshhorn museum and sculpture garden,hirshhorn museum and sculpture garden
1021404280,i,1--78570,2018,1,0,1,oxbow books,oxbow books
1080140694,i,1--5263,2016,1,0,1,wayland,wayland
46959500,i,0--684,2001,1,0,1,simon and schuster,simon and schuster
732061238,i,0--312,2011,1,0,1,st. martin's griffin,st martin's griffin
19456617,i,0--11,1989,1,0,1,her majesty's stationery office,her majesty's stationery office
930887907,i,1--934795,2015,1,0,1,"parallel press, university of wisconsin--madison libraries",parallel press university of wisconsin madison libraries
865234528,a,0--09,2005,0,1,0,random house children's books,random house children's books
1027824149,i,0--606 ;; 0--06 ;; 1--5490,2018,1,0,1,harpercollins publishers,harpercollins publishers
456108335,i,0--7020,2005,0,1,0,baillière tindall,baillie re tindall
1090672002,a,0--13,2002,0,0,1,prentice hall,prentice hall
881321227,i,0--7897,2013,1,0,2,pearson education,pearson education
869060550,i,0--8419,1978,0,1,0,africana pub. co,africana pub co
671915608,a,0--7089,1985,0,1,0,thorpe,thorpe
933295538,i,1--78397,2013,1,0,1,ep books,ep books
918565899,i,1--4448,2015,1,0,1,linford,linford
881338941,i,0--590,1976,0,1,0,scholastic inc,scholastic inc
952470093,i,0--8028,2012,0,1,0,w.b. eerdmans pub. co,w b eerdmans pub co
55990538,a,0--9741007,2002,0,1,0,oscar's house press,oscar's house press
1090282802,i,0--345,2019,1,0,1,ballantine books,ballantine books
1003852560,a,1--932225,2003,0,1,0,wallbuilder press,wallbuilder press
1019603498,i,0--253,2018,1,0,1,indiana university press,indiana university press
876398792,i,1--118 ;; 0--470,2010,0,1,0,j. wiley and sons,j wiley and sons
20985403,a,0--87516,1987,0,1,0,devorss,devorss
959922676,i,0--470,2017,1,0,1,john wiley and sons inc,john wiley and sons inc
878149425,i,1--4831,1980,1,0,1,pergamon press,pergamon press
752962403,a,1--4532,2010,0,1,0,open road integrated media,open road integrated media
904437971,i,981--4641,2015,1,0,1,world scientific,world scientific
1034017061,i,0--692,2015,1,0,1,black pines press,black pines press
937066649,i,1--118,2015,1,0,1,john wiley and sons inc,john wiley and sons inc
965800003,i,4--88552,2016,1,0,1,ieee,ieee
1048883346,i,1--5263,2018,1,0,1,hodder wayland,hodder wayland
1096208998,i,1--4843,2018,1,0,1,international monetary fund,international monetary fund
893684516,i,1--4718,2014,1,0,1,hodder education,hodder education
32013406,a,0--7089,1993,0,1,0,f.a. thorpe pub,f a thorpe pub
1090281182,i,1--63214,2019,1,0,1,united nations division on the advancement of women,united nations division on the advancement of women
928627537,i,1--321,2015,1,0,1,proquest llc,proquest llc
495194430,i,3--540 ;; 0--387,1958,0,1,0,springer,springer
798637872,i,1--4516,2009,0,1,0,free press,free press
1023816350,a,0--7582,2000,0,1,0,kensington,kensington
918895416,i,0--19,2014,0,1,0,oxford university press,oxford university press
945754212,i,1--349 ;; 1--137,2015,0,0,1,palgrave macmillan,palgrave macmillan
879576066,i,1--306 ;; 0--262,2014,1,0,1,mit press,mit press
772560362,a,0--14,1984,0,1,0,penguin/putnam,penguin putnam
21682674,a,0--442,1982,0,1,0,van nostrand reinhold,van nostrand reinhold
754842881,a,0--7515,2008,0,1,0,sphere,sphere
1000112073,i,1--5247,2016,1,0,1,random house childrens books,random house childrens books
670145739,a,0--8442,1992,0,1,0,ntc business books,ntc business books
24538824,a,0--520,1992,0,0,1,university of california press,university of california press
940665533,i,1--137,2016,1,0,1,palgrave macmillan,palgrave macmillan
889297918,i,1--4443,2014,0,1,0,wiley-blackwell,wiley blackwell
796763637,a,0--8297,2012,0,1,0,editorial vida,editorial vida
870318763,i,1--891855,2002,1,0,1,starbooks,starbooks
927957488,i,3--11,2015,0,1,0,de gruyter,de gruyter
1083548076,i,1--62159,2017,1,0,1,routledge,routledge
927167887,i,0--19,2014,0,1,0,oxford university press,oxford university press
875240362,i,1--61775,2015,1,0,1,akashic books,akashic books
907226715,i,3--319,2015,1,0,1,springer,springer
9411981,a,0--8356,1983,0,1,0,theosophical pub. house,theosophical pub house
954276680,i,0--19,1994,0,1,0,oxford university press,oxford university press
45993593,a,0--380,2000,0,1,0,harpertorch,harpertorch
1066248024,i,1--62273,2018,0,0,1,vernon press,vernon press
1078146030,i,1--78854,2018,1,0,1,head of zeus,head of zeus
964571765,i,958--9351,2013,1,0,1,contraloría general de la república,contralor a general de la rep blica
692291725,i,0--9828812,2010,1,0,1,orphiflamme press,orphiflamme press
494028486,i,90--04,2007,0,1,0,brill,brill
1028633972,i,0--415 ;; 1--315 ;; 1--317,2015,1,0,1,routledge,routledge
885193888,i,0--9857947,2014,1,0,1,thorncraft publishing,thorncraft publishing
953991822,i,1--259,2016,1,0,1,mcgraw-hill education,mcgraw hill education
53909525,a,0--7172,2000,0,1,0,grolier educational corp.,grolier educational corp
967613383,i,1--4103,2016,0,1,0,"gale, cengage learning",gale cengage learning
1043064913,i,1--4399,2018,1,0,1,temple university press,temple university press
800759597,i,0--521,2012,0,1,0,cambridge university press,cambridge university press
1020300690,i,1--68152 ;; 1--68151,2019,1,0,1,amicus illustrated,amicus illustrated
959038725,i,1--350,2018,1,0,1,bloomsbury academic,bloomsbury academic
1089248108,i,1--64358,2019,1,1,1,center point large print,center point large print
915041714,a,0--309,2014,0,1,0,national academies press,national academies press
867628760,i,0--415,2012,0,1,0,routledge,routledge
1089546784,a,0--8294,2006,0,1,0,loyola press,loyola press
900840546,a,1--4201,2013,0,1,0,kensington pub,kensington pub
897810306,i,1--322 ;; 1--4919,2014,1,0,1,o'reilly media inc,o'reilly media inc
928627703,i,1--78239,2015,1,0,1,corvus,corvus
319824062,i,0--689,1985,0,1,0,simon and schuster books for young readers,simon and schuster books for young readers
965495643,i,0--692,2015,1,0,1,flipside ink llc,flipside ink llc
8906546,a,0--89621,1983,0,1,0,thorndike press,thorndike press
669837546,a,0--06,2008,0,1,0,children's braille book club sponsored by national braille press inc,children's braille book club sponsored by national braille press inc
966858638,i,1--68174,2016,1,0,1,morgan and claypool publishers,morgan and claypool publishers
1028003924,i,1--84376 ;; 1--84542,2004,1,0,1,edward elgar,edward elgar
897796847,i,981--02,1993,0,1,0,world scientific,world scientific
894741626,i,0--8130,2014,1,0,1,university press of florida,university press of florida
19678008,a,0--679,1988,0,1,0,pantheon books,pantheon books
904334349,a,0--8224,1980,0,1,0,fearon education,fearon education
1047577578,i,0--552,2008,0,0,1,picture corgi,picture corgi
962220692,i,0--7587,2000,0,1,0,aladdin paperbacks,aladdin paperbacks
864948898,i,0--13,2013,1,0,1,pearson education inc,pearson education inc
863130169,i,0--203 ;; 0--415,2013,0,1,0,routledge,routledge
892518391,i,1--84969,2014,1,0,1,packt publishing ltd,packt publishing ltd
866101859,i,0--9897511,2014,1,0,1,people habitat communications,people habitat communications
1028637879,i,1--138,2018,1,0,1,"routledge, taylor and francis group",routledge taylor and francis group
176910178,i,0--9787355,2006,1,0,1,warland books,warland books
48946360,a,0--521,1993,0,1,0,cambridge university press,cambridge university press
915041600,a,1--118,2014,0,1,0,wiley blackwell,wiley blackwell
868643311,a,0--14 ;; 1--59420,2013,0,1,0,penguin press,penguin press
858282187,i,1--299 ;; 0--19,2013,1,0,1,oxford university press,oxford university press
915172585,i,0--7844,2015,1,0,1,american society of civil engineers,american society of civil engineers
492254076,i,0--12,2003,0,1,0,elservier,elservier
1008896295,i,1--62887,2018,0,0,1,frommer media llc,frommer media llc
1066344899,i,1--138,2018,0,0,1,routledge/taylor and francis group,routledge taylor and francis group
15072966,a,0--672,1986,0,1,0,h.w. sams,h w sams
909899384,i,1--62466,2015,1,0,1,hackett publishing company inc,hackett publishing company inc
1000397553,i,1--351,2018,1,0,1,routledge,routledge
45861755,i,0--8010,2001,0,0,1,baker academic,baker academic
1000118972,a,1--60342,2009,0,0,1,storey pub,storey pub
886353, ,0--8437,1974,0,1,0,hammond,hammond
492710517,i,0--89835,1999,0,1,0,abaris books,abaris books
957034990,i,0--9932755,2015,1,0,1,canfield dragon press,canfield dragon press
871318361,i,1--62798,2014,1,0,1,dreamspinner press,dreamspinner press
946882773,i,1--4576,2014,1,0,1,bedford/st. martin's,bedford st martin's
881249598,a,1--4448,2010,0,0,1,f.a. thorpe,f a thorpe
26140358,a,0--521,1991,0,1,0,cambridge university press,cambridge university press
893685711,i,1--4649,2012,1,0,1,scholarlyeditions,scholarlyeditions
1099185454,i,1--59005,2008,1,0,1,nazraeli press,nazraeli press
1098390703,a,0--7636,2011,0,1,0,candlewick press,candlewick press
809918735,i,1--118,1990,1,0,1,american geophysical union,american geophysical union
889066604,i,1--4351,2014,0,1,0,sandy creek,sandy creek
900803014,i,1--84715,2009,0,1,0,stripes,stripes
1028749952,i,1--5496,2017,1,0,1,charlene hartnady,charlene hartnady
1058249850,i,0--520,2016,0,0,1,university of california press,university of california press
923841984,i,1--259,2013,1,0,1,mcgraw hill education (india) private limited,mcgraw hill education india private limited
24833812,a,0--14,1991,0,1,0,puffin books,puffin books
82495105,i,0--440,1978,0,1,0,dell,dell
948194786,a,1--4215,2009,0,1,0,viz media,viz media
894025029,i,1--4258,2013,1,0,1,shell education,shell education
635581559,i,0--665,1981,0,1,0,macmillan,macmillan
695588,i,0--590 ;; 0--15,1974,0,1,0,harcourt brace jovanovich,harcourt brace jovanovich
1098215918,i,1--9743,2017,0,0,1,friendspress,friendspress
933282157,a,1--60235,2013,0,1,0,wac clearinghouse,wac clearinghouse
951645051,i,1--107,2016,1,0,1,cambridge university press,cambridge university press
1086554991,i,0--8153,2018,1,0,1,routledge,routledge
903080699,i,1--941806,2015,1,0,1,oro editions,oro editions
962189330,i,1--61091,2015,1,0,1,island press,island press
908699646,i,0--7945 ;; 0--7460,2004,0,1,0,usborne,usborne
1008849671,i,3--319,2016,0,0,1,springer,springer
1047525941,i,1--351,1996,1,0,1,crc press,crc press
489687124,i,0--253,1978,0,1,0,indiana university press,indiana university press
15715833,i,0--345,1987,1,0,1,ballantine books,ballantine books
903962757,i,0--8131,2009,1,0,1,university press of kentucky,university press of kentucky
494007661,i,0--470,2007,0,1,0,john wiley/dunod,john wiley dunod
1001777012,i,1--4494,2018,1,0,1,andrew mcmeel publishing,andrew mcmeel publishing
