id,length,text,publisher_pro,isbn_new,year_min,year_max,record
2815,1,round table companies,round table companies,1--61066,2012,2012,1.0
2816,1,roundfire books,roundfire books,1--78535,2016,2016,1.0
2817,1,rourke educational media,rourke educational media,1--68191;1--63430;1--64156,2015,2019,4.0
2818,1,rourke pub group,rourke pub group,0--329;1--62169,2014,2014,1.0
2819,1,rourke publishing llc,rourke publishing llc,1--63430,2015,2015,1.0
2820,1,routledge,routledge,92--3;0--429;0--7656;1--62159;0--203;0--7007;0--7146;0--7890;1--351;1--912282;0--8153;1--317;1--315;1--280;1--85743;1--138;0--415;1--299;0--582;1--56324;1--4724;1--134;0--7546;1--306;1--135;1--903240;1--4987;1--4106;0--367;1--59451;1--78353;1--136;1--84893;2--940222;1--4822;1--322,1973,2019,469.0
2821,1,routledge and kegan paul,routledge and kegan paul,0--7100,1970,1982,3.0
2822,1,routledge cavendish,routledge cavendish,1--84472,2007,2007,1.0
2823,1,routledge productivity press,routledge productivity press,1--351;1--138,2018,2019,2.0
2824,1,routledge taylor and francis,routledge taylor and francis,0--8153;1--317;0--415;1--315,2014,2018,3.0
2825,1,routledge taylor and francis group,routledge taylor and francis group,1--351;1--138;1--135;0--367;0--415;0--429;0--8153;1--317;0--203;1--4724;1--84893;1--315;0--205;1--4822,2006,2019,65.0
2826,1,routledgecurzon,routledgecurzon,0--415,2006,2006,1.0
2827,1,routledgefalmer,routledgefalmer,0--415;0--7494;0--203;1--135,2002,2005,3.0
2828,1,routledgw,routledgw,1--351,2017,2017,1.0
2829,1,routlege taylor and francis group,routlege taylor and francis group,1--138,2018,2018,1.0
2830,1,rovereto tn,rovereto tn,88--7498,2014,2014,1.0
2831,1,rowan and littlefield,rowan and littlefield,1--4422;0--8108,2016,2017,2.0
2832,1,rowman and allanheld,rowman and allanheld,0--7099;0--8476,1985,1985,1.0
2833,1,rowman and littlefield,rowman and littlefield,1--4422;1--56699;0--8476;0--8108;0--7425;0--8381,1983,2018,20.0
2834,1,rowman and littlefield education,rowman and littlefield education,1--4758,2012,2012,1.0
2835,1,rowman and littlefield international,rowman and littlefield international,1--78660;1--78348,2015,2018,5.0
2836,1,rowman and littlefield international ltd is an affiliate of rowman and littlefield lanham maryland,rowman and littlefield international ltd is an affiliate of rowman and littlefield lanham maryland,1--78660,2018,2018,1.0
2837,1,rowman and littlefield pub group,rowman and littlefield pub group,1--59077,2014,2014,1.0
2838,1,rowman and littlefield publishers,rowman and littlefield publishers,1--60709;1--4422,2010,2013,2.0
2839,1,rowman and littlefield publishers inc,rowman and littlefield publishers inc,1--4616,2006,2006,1.0
2840,1,rowman and littlefield publishing group inc,rowman and littlefield publishing group inc,1--4985,2018,2018,1.0
2841,1,royal academy of arts,royal academy of arts,1--910350,2018,2018,1.0
2842,1,royal botanic gardens kew,royal botanic gardens kew,1--84246,2012,2012,1.0
2843,1,royal collection trust,royal collection trust,1--905686,2013,2013,1.0
2844,1,royal fireworks press,royal fireworks press,0--88092,2009,2009,1.0
2845,1,royal gunpowder mills,royal gunpowder mills,1--4923,2013,2013,1.0
2846,1,royal society of chemistry,royal society of chemistry,1--78801;1--78262;1--84973;1--84755,2010,2019,10.0
2847,1,royalty publishing house,royalty publishing house,1--7909;1--5238,2016,2018,2.0
2848,1,rp kids,rp kids,0--7624,2013,2013,1.0
2849,1,rsc publishing,rsc publishing,1--84973,2013,2013,1.0
2850,1,ruka press,ruka press,0--9855748,2013,2013,1.0
2851,1,running press,running press,0--7624;1--56138,1989,2015,2.0
2852,1,running prfess,running prfess,1--56138,1991,1991,1.0
2853,1,russell and russell,russell and russell,0--8462,1970,1970,1.0
2854,1,russell sage foundation,russell sage foundation,0--87154;1--61044,2006,2013,3.0
2855,1,russkii i a zyk,russkii i a zyk,5--200,1991,1991,1.0
2856,1,rutgers university press,rutgers university press,0--8135,1984,2018,4.0
2857,1,ryland peters and small,ryland peters and small,1--84975,2011,2014,2.0
2858,1,s bagster,s bagster,0--665,1984,1984,1.0
2859,1,s bagster and sons,s bagster and sons,0--85150,1977,1977,1.0
2860,1,s bowles,s bowles,0--665,1980,1980,1.0
2861,1,s e cassino,s e cassino,0--665,1980,1980,1.0
2862,2,s french;;samuel french,s french;;samuel french,0--573,1983,2018,11.0
2863,1,s j quast,s j quast,1--5375,2016,2016,1.0
2864,1,s sonnenschein,s sonnenschein,0--665,1980,1980,1.0
2865,1,s t m publishers,s t m publishers,0--9916559,2016,2016,1.0
2866,1,s thaxter,s thaxter,0--665,1984,1984,1.0
2867,1,s weiser,s weiser,0--87728,1970,1970,1.0
2868,1,saddleback educational publishing,saddleback educational publishing,1--62250,2014,2014,1.0
2869,1,saddleback publishing,saddleback publishing,1--61651,2011,2011,1.0
2870,1,sage,sage,0--8039;1--306;1--4129;1--84920;1--5063;0--7619;1--4833;1--84860;1--4522;1--4739;1--84787;1--4462,1995,2018,23.0
2871,1,sage and scribe llc,sage and scribe llc,1--4664,2011,2011,1.0
2872,1,sage learningmatters,sage learningmatters,1--4462,2014,2014,1.0
2873,1,sage pub,sage pub,0--8039,1986,1986,1.0
2874,1,sage pubications,sage pubications,1--4462,2014,2014,1.0
2875,1,sage publications,sage publications,0--7619;1--4833;0--8039;1--5063,1976,2018,8.0
2876,1,sage publications inc,sage publications inc,1--4833;1--4522,2015,2017,3.0
2877,1,sage publications india pvt ltd,sage publications india pvt ltd,93--85985,2017,2017,1.0
2878,1,sage publications ltd,sage publications ltd,1--4739;1--5264;1--322,2014,2018,5.0
2879,1,sage reference,sage reference,1--4522,2013,2013,1.0
2880,1,sagebrush large print westerns,sagebrush large print westerns,1--86340;1--78541;1--57490;0--7531,1995,2015,3.0
2881,1,sagging meniscus,sagging meniscus,1--944697,2016,2016,1.0
2882,1,saint mary's college of california,saint mary's college of california,0--355;0--438,2017,2018,3.0
2883,1,saint paul press,saint paul press,0--9825303,2009,2009,1.0
2884,1,salalm secretariat general library university of new mexico,salalm secretariat general library university of new mexico,0--917617,1990,1990,1.0
2885,1,salem press,salem press,1--58765;1--68217;0--89356,1984,2018,3.0
2886,1,salubris resources,salubris resources,1--68067,2015,2015,1.0
2887,1,salute usa,salute usa,0--9787704,2008,2008,1.0
2888,1,sams,sams,0--13;0--7686;0--672,2008,2017,6.0
2889,1,samuel dorsky museum of art state university of new york at new paltz,samuel dorsky museum of art state university of new york at new paltz,0--692,2016,2016,1.0
2890,1,sandpiper,sandpiper,0--15;0--547,2009,2009,2.0
2891,1,sandra troux mysteries llc,sandra troux mysteries llc,1--4841,2013,2013,1.0
2892,1,sandy creek,sandy creek,1--4351,2014,2017,3.0
2893,1,sapientia press of ave maria university,sapientia press of ave maria university,1--932589,2014,2014,1.0
2894,1,sarah seidelmann publishing llc,sarah seidelmann publishing llc,0--9882899,2012,2012,1.0
2895,1,saraydarian institute,saraydarian institute,0--911794,1985,1985,1.0
2896,1,sas institute,sas institute,1--62959;1--60764;1--55544,1994,2015,3.0
2897,1,sas institute inc,sas institute inc,1--55544,1989,1989,1.0
2898,1,sasc llc,sasc llc,1--937846,2013,2013,1.0
2899,1,sasquatch books,sasquatch books,1--63217,2019,2019,1.0
2900,1,saturday evening post society inc,saturday evening post society inc,0--9666395,1998,1998,1.0
2901,1,saunders,saunders,0--7216;0--7020,1969,1989,2.0
2902,1,saunders elsevier,saunders elsevier,0--323,2014,2014,1.0
2903,1,savas beatie,savas beatie,1--61121,2018,2018,1.0
2904,1,saxon pub,saxon pub,0--939798,1987,1987,1.0
2905,1,sbl press,sbl press,1--58983,2014,2014,1.0
2906,1,scarecrow press,scarecrow press,0--8108,2007,2007,1.0
2907,1,scarecrow press inc,scarecrow press inc,0--8108;1--322,2006,2014,3.0
2908,1,scarescrow press inc,scarescrow press inc,1--4617,2007,2007,1.0
2909,1,scene by scene,scene by scene,1--910949,2015,2015,1.0
2910,1,sceptre,sceptre,0--340;1--4736,1997,2018,2.0
2911,1,schiffer,schiffer,0--7643,1999,2016,2.0
2912,2,schiffer pub;;schiffer publishing,schiffer pub;;schiffer publishing,0--7643;0--88740,2000,2016,2.0
2913,1,schiffer publishing ltd,schiffer publishing ltd,0--7643,2012,2018,4.0
2914,1,schirmer books,schirmer books,0--02,1987,1987,1.0
2915,1,schmul pub co,schmul pub co,0--88019,1999,1999,1.0
2916,1,schocken books,schocken books,0--8052,1972,2017,2.0
2917,2,scholarly editions;;scholarlyeditions,scholarly editions;;scholarlyeditions,1--4649,2012,2012,25.0
2918,1,scholarly media,scholarly media,1--4649,2012,2012,2.0
2919,1,scholarly press,scholarly press,0--403,1976,1976,1.0
2920,1,scholastic,scholastic,0--606;0--531;1--4071;0--516;0--329;1--4156;1--4487;1--338;0--545;0--590;1--4395;1--4155;0--439,1982,2019,63.0
2921,1,scholastic book services,scholastic book services,0--590,1977,1980,2.0
2922,1,scholastic canada,scholastic canada,1--4431,2010,2010,1.0
2923,1,scholastic canada ltd,scholastic canada ltd,1--4431,2016,2017,2.0
2924,1,scholastic children's books,scholastic children's books,1--4071,2013,2015,2.0
2925,1,scholastic inc,scholastic inc,0--606;1--4806;0--7587;0--545;0--531;1--5490;0--7569;0--613;1--338;1--4844;1--5444;0--590;0--439,1976,2019,54.0
2926,1,scholastic ltd,scholastic ltd,1--910173,2015,2015,1.0
2927,1,scholastic press,scholastic press,0--545;0--590;1--338;1--4071,2006,2019,7.0
2928,1,scholastic reference,scholastic reference,0--439,2001,2001,1.0
2929,1,scholastic signature,scholastic signature,0--439,1999,2002,2.0
2930,1,scholastic teaching resources,scholastic teaching resources,0--439,2001,2001,1.0
2931,1,school of american research press,school of american research press,0--933452,2007,2007,1.0
2932,1,school of education university of durham,school of education university of durham,1--870268,1988,1988,1.0
2933,1,school specialty inc,school specialty inc,0--8388,2016,2016,1.0
2934,1,schwartz and wade books,schwartz and wade books,0--385;0--399,2014,2019,2.0
2935,1,science and behavior books,science and behavior books,0--8314,1970,1970,1.0
2936,1,scm press,scm press,0--334,1989,2018,5.0
2937,1,scott publications,scott publications,0--916809,1987,1987,1.0
2938,1,scottish academic press,scottish academic press,0--7011,1971,1971,1.0
2939,1,scottish record society,scottish record society,0--902054,2016,2016,1.0
2940,1,scribe,scribe,1--925713;1--911617,2018,2018,1.0
2941,1,scribe's closet publications,scribe's closet publications,0--9832570,2011,2011,1.0
2942,1,scribner,scribner,0--684;1--4767;1--4165;1--5011;0--304,1969,2018,12.0
2943,1,scribners,scribners,0--684,1980,1980,1.0
2944,1,sea to sea publications,sea to sea publications,1--59771,2009,2009,1.0
2945,1,seaforth,seaforth,1--84832,2011,2011,1.0
2946,1,seaforth publishing,seaforth publishing,1--78383;1--78346,2009,2011,2.0
2947,1,seagull books,seagull books,1--906497;0--85742,2010,2018,2.0
2948,1,seal press,seal press,1--58005,2013,2014,2.0
2949,1,search press,search press,1--78221;1--84448,2012,2018,2.0
2950,1,seastone,seastone,1--56975,1998,1998,1.0
2951,1,secker and warburg,secker and warburg,0--436,1960,1981,2.0
2952,1,second chance press,second chance press,0--933256,1988,1988,1.0
2953,1,secret acres,secret acres,0--9991935,2018,2018,1.0
2954,1,select editions,select editions,1--85648,1993,1993,1.0
2955,1,self counsel press,self counsel press,1--77040;0--88908,1991,2014,2.0
2956,1,self programmed control press,self programmed control press,0--9601926,1981,1981,1.0
2957,1,selfless self press,selfless self press,0--9928756,2015,2015,1.0
2958,1,seminary press,seminary press,0--912832,1979,1979,1.0
2959,1,sense publishers,sense publishers,94--6300;94--6209,2013,2015,2.0
2960,1,serindia,serindia,0--906026,1981,1981,1.0
2961,1,serpent's tail,serpent's tail,1--84765,2011,2011,1.0
2962,1,serpentine galleries,serpentine galleries,3--96098;1--908617,2017,2017,1.0
2963,1,settlement house,settlement house,0--9859468,2016,2016,1.0
2964,1,seven seas entertainment,seven seas entertainment,1--62692,2017,2017,2.0
2965,1,seven seas entertainment llc,seven seas entertainment llc,1--62692,2016,2016,1.0
2966,1,severn house,severn house,1--84751;0--7278,1987,2019,12.0
2967,1,severn house large print,severn house large print,0--7278,2005,2018,4.0
2968,1,severn house publishers ltd,severn house publishers ltd,0--7278,2016,2016,1.0
2969,1,sfk press,sfk press,0--9979518,2017,2018,2.0
2970,1,shaar press,shaar press,1--4226,2014,2014,1.0
2971,1,shadow mountain,shadow mountain,1--62972;1--60908,2012,2018,2.0
2972,1,shambhala,shambhala,1--61180,2015,2015,1.0
2973,1,shannon trust,shannon trust,1--912091,2017,2017,1.0
2974,1,she writes press,she writes press,1--63152,2015,2015,1.0
2975,1,shearsman books,shearsman books,1--84861,2018,2018,1.0
2976,1,sheba blake publishing,sheba blake publishing,1--312;1--304,2013,2014,4.0
2977,1,sheed and ward,sheed and ward,0--7220,1976,1976,1.0
2978,1,shell education,shell education,1--4258,2010,2013,2.0
2979,1,shiloh run press,shiloh run press,1--63409,2015,2015,1.0
2980,1,shiloh run studios,shiloh run studios,1--62836,2014,2014,1.0
2981,1,shooting star press,shooting star press,1--57335,1996,1996,1.0
2982,1,shopsmith,shopsmith,0--87857,1986,1986,1.0
2983,1,sigel press,sigel press,1--934087,2007,2007,1.0
2984,1,sigma theta tau international,sigma theta tau international,1--935476;1--938835,2014,2016,3.0
2985,1,signet,signet,0--380;0--451;0--03,1984,2013,5.0
2986,1,signet new american library,signet new american library,0--451,2012,2012,1.0
2987,1,silhouette,silhouette,0--373,1993,1993,1.0
2988,1,silhouette books,silhouette books,0--373,1995,2009,4.0
2989,1,silphium books,silphium books,1--900971,1969,1969,1.0
2990,1,silver burdett ginn,silver burdett ginn,0--663,1993,1993,1.0
2991,1,silver burdett press,silver burdett press,0--382,1990,1990,1.0
2992,1,silver dolphin books,silver dolphin books,1--68412,2018,2018,1.0
2993,1,silver dynasty publications,silver dynasty publications,1--5346,2016,2016,1.0
2994,1,silver lining psychology,silver lining psychology,0--9960479,2014,2014,1.0
2995,1,silver sprocket,silver sprocket,1--945509,2017,2017,1.0
2996,1,silvercat publications,silvercat publications,0--9624945,1991,1991,1.0
2997,1,simon and schuster,simon and schuster,0--671;0--684;0--8335;1--4767;1--4711;1--64385;1--4352;0--7432;1--4165;1--5011;1--4516,1969,2019,38.0
2998,1,simon and schuster books for young readers,simon and schuster books for young readers,0--689;1--4155;0--605;0--671;1--4814;1--4169;1--4287;0--7569;1--4424;1--4131,1985,2016,9.0
2999,1,simon and schuster children's pub,simon and schuster children's pub,0--689;1--4424,2001,2013,2.0
3000,1,simon and schuster inc,simon and schuster inc,1--5011;1--4767;1--4711,2015,2018,5.0
3001,1,simon and schuster paperbacks,simon and schuster paperbacks,1--5011;1--4516;1--4711;0--684,2004,2017,4.0
3002,1,simon and schuster's children's publishing division,simon and schuster's children's publishing division,1--4424,2013,2013,1.0
3003,1,simon pulse,simon pulse,0--689;1--4155;1--4814;1--4169;0--329;1--4156;1--4424,1988,2015,7.0
3004,1,simon spotlight,simon spotlight,1--4844;1--5344;1--4814,2016,2018,2.0
3005,1,simon spotlight nickelodeon,simon spotlight nickelodeon,1--4424,2012,2012,1.0
3006,1,simon451,simon451,1--4767,2016,2016,1.0
3007,1,simply charlotte mason,simply charlotte mason,1--61634,2013,2013,1.0
3008,1,sinauer associates,sinauer associates,1--4641,2015,2015,1.0
3009,1,singing dragon,singing dragon,0--85701,2017,2017,1.0
3010,1,sirs,sirs,0--89193,1983,1983,1.0
3011,1,skira rizzoli,skira rizzoli,0--929865;0--8478,2014,2014,1.0
3012,1,sky carrier press,sky carrier press,1--880589,1996,1996,1.0
3013,1,sky pony press,sky pony press,1--63220,2014,2014,1.0
3014,1,sky's the limit observatory and nature center,sky's the limit observatory and nature center,1--4507,2010,2010,1.0
3015,1,skyhorse publishing,skyhorse publishing,1--63220;1--5107;1--62087;1--63450;1--62636,2012,2018,8.0
3016,1,skyspark books,skyspark books,1--942316,2016,2016,1.0
3017,1,slack,slack,1--61711,2008,2008,1.0
3018,2,slack inc;;slack incorporated,slack inc;;slack incorporated,1--63091;1--61711,2011,2018,3.0
3019,1,sleeping bear press,sleeping bear press,1--58536,2014,2018,2.0
3020,1,sleuth puffin,sleuth puffin,0--14,2006,2006,1.0
3021,1,sleuth speak,sleuth speak,0--14,2009,2009,1.0
3022,1,smart apple media,smart apple media,1--62588;1--59920,2010,2016,2.0
3023,1,smashwords edition,smashwords edition,1--4660,2011,2011,1.0
3024,1,smithmark,smithmark,0--8317,1995,1995,1.0
3025,1,smithsonian books,smithsonian books,1--58834,2018,2018,2.0
3026,1,smithsonian national museum of the american indian,smithsonian national museum of the american indian,0--295,2004,2004,1.0
3027,1,smoking gun publishing llc,smoking gun publishing llc,1--940586,2014,2014,1.0
3028,1,smol stei shu ns pres,smol stei shu ns pres,954--384,2016,2016,1.0
3029,1,snap,snap,1--908410,2012,2012,1.0
3030,1,snow lion publications,snow lion publications,0--8348,2014,2014,1.0
3031,1,soaring penguin press,soaring penguin press,1--908030,2016,2016,1.0
3032,1,society for industrial and applied mathematics,society for industrial and applied mathematics,1--61197,2014,2014,1.0
3033,1,society for mining metallurgy and exploration,society for mining metallurgy and exploration,0--87335,2008,2014,2.0
3034,1,society of automotive engineers,society of automotive engineers,0--7680,2018,2018,1.0
3035,1,society of economic geologists,society of economic geologists,1--887483,2005,2005,1.0
3036,1,soho crime,soho crime,1--64129;1--61695,2007,2014,2.0
3037,1,soho press,soho press,1--61695;0--9650647;1--56947;0--613;0--7515,1998,2013,2.0
3038,1,soil science society of america,soil science society of america,0--89118,2011,2011,1.0
3039,1,soil science society of america inc,soil science society of america inc,0--89118,2002,2002,1.0
3040,1,solaris,solaris,1--78108,2018,2018,1.0
3041,1,solution tree press,solution tree press,1--943874,2017,2017,1.0
3042,1,sonoma press,sonoma press,1--943451,2016,2016,1.0
3043,1,sourcebooks inc,sourcebooks inc,1--4926;0--330;1--5182,2015,2015,1.0
3044,1,sourcebooks jabberwocky,sourcebooks jabberwocky,1--4926,2014,2014,1.0
3045,1,sourcebooks landmark,sourcebooks landmark,1--4926,2018,2018,1.0
3046,1,south end press,south end press,0--89608,1990,1990,1.0
3047,1,south western,south western,0--324,2006,2009,2.0
3048,1,south western cengage learning,south western cengage learning,0--324,2010,2010,1.0
3049,1,southern historical press,southern historical press,0--89308,1977,2018,2.0
3050,1,southern illinois university press,southern illinois university press,0--8093,1970,2016,2.0
3051,1,southwater,southwater,1--78019,2015,2015,1.0
3052,1,souvenir press,souvenir press,0--285,2014,uuuu,2.0
3053,1,spanierman drawings,spanierman drawings,0--945936,1989,1989,1.0
3054,1,spark publishing,spark publishing,1--5444;1--4114,2014,2014,1.0
3055,1,sparkpress,sparkpress,1--940716,2015,2015,1.0
3056,1,speak,speak,1--4287;0--451;0--14;0--8037,2006,2017,4.0
3057,1,speaking volumes llc,speaking volumes llc,1--61232,2011,2011,1.0
3058,1,special libraries association,special libraries association,0--87111,1999,1999,1.0
3059,1,spectra random house inc,spectra random house inc,0--345,2011,2011,1.0
3060,1,speedy publishing,speedy publishing,1--5419,2017,2017,1.0
3061,1,spencer books,spencer books,1--889793,1999,1999,1.0
3062,1,sphere,sphere,0--7221;0--7515;0--446,1972,2018,11.0
3063,1,sphere books,sphere books,0--7221;0--7474;0--671;0--351,1973,1991,4.0
3064,1,spiderbaby graphics,spiderbaby graphics,0--922003,1990,1990,1.0
3065,1,spie,spie,0--8194;1--62841;1--5106,2001,2015,14.0
3066,1,spie press,spie press,0--8194;1--62841;1--5106,2014,2019,3.0
3067,1,spie the international society for optical engineering,spie the international society for optical engineering,0--89252,1985,1985,1.0
3068,1,spire,spire,0--8007,1995,1995,1.0
3069,1,splinter,splinter,1--4549,2015,2015,1.0
3070,1,spon press,spon press,0--415,2011,2011,1.0
3071,1,sports publishing,sports publishing,1--61321,2015,2015,1.0
3072,1,spotlight,spotlight,1--59961;1--61479,2008,2015,3.0
3073,1,spotlight publications,spotlight publications,1--5119,2016,2016,1.0
3074,1,springer,springer,4--431;3--642;3--319;1--85233;81--322;90--481;1--4471;1--4899;1--4419;3--540;0--387;0--8176;3--211;1--4939;1--4614;94--007;3--662,1958,2016,68.0
3075,1,springer berlin heidelberg,springer berlin heidelberg,981--10;3--319,2016,2017,2.0
3076,2,springer pub company;;springer publishing company,springer pub company;;springer publishing company,0--8261,2014,2017,5.0
3077,1,springer publishing company llc,springer publishing company llc,0--8261,2015,2017,2.0
3078,1,springer science business media,springer science business media,3--319,2018,2018,1.0
3079,1,springer verlag,springer verlag,1--4471;3--540;0--387,1977,2013,10.0
3080,1,square fish,square fish,0--312;1--250,2012,2019,5.0
3081,1,square fish farrar straus giroux,square fish farrar straus giroux,1--250,2015,2015,1.0
3082,1,square fish roaring brook press,square fish roaring brook press,0--605;1--250;1--4844,2016,2016,1.0
3083,1,square peg,square peg,1--910931,2018,2018,1.0
3084,1,ssi logic publishing,ssi logic publishing,0--9825768,2015,2015,1.0
3085,1,st augustine's press,st augustine's press,1--890318;1--58731,2011,2013,2.0
3086,1,st james press,st james press,1--55862,2002,2002,1.0
3087,1,st martin's,st martin's,0--312,1998,1998,1.0
3088,1,st martin's griffin,st martin's griffin,0--606;1--137;0--330;0--312;1--4420;1--250,1999,2017,14.0
3089,1,st martin's minotaur,st martin's minotaur,0--312,1999,1999,1.0
3090,1,st martin's paperbacks,st martin's paperbacks,0--312;1--4472;1--250,1989,2017,18.0
3091,1,st martin's press,st martin's press,1--4299;0--312;1--4668;1--250,1977,2019,19.0
3092,1,st martins paperbacks,st martins paperbacks,1--250,2014,2014,1.0
3093,1,st vladimir's seminary press,st vladimir's seminary press,0--913836,1998,2000,2.0
3094,1,stackpole books,stackpole books,0--8117,2017,2017,1.0
3095,1,staircase,staircase,0--9702527,2010,2010,1.0
3096,1,stan moore,stan moore,1--4944,2014,2014,1.0
3097,1,standard educational corp,standard educational corp,0--87392,1993,1993,1.0
3098,1,stanford law books,stanford law books,0--8047,2013,2013,1.0
3099,1,stanford university press,stanford university press,1--5036;0--8047,1968,2018,11.0
3100,1,stanford university press in collaboration with iqbal academy pakistan,stanford university press in collaboration with iqbal academy pakistan,0--8047,2013,2013,1.0
3101,1,stanley thornes publishers,stanley thornes publishers,0--7487,1996,1996,1.0
3102,1,star bright books,star bright books,1--59572,2014,2014,2.0
3103,1,star publishing,star publishing,0--9643555,1999,1999,1.0
3104,1,starbooks,starbooks,1--891855,2002,2002,1.0
3105,1,stargazer books,stargazer books,1--932799,2005,2005,1.0
3106,1,starrene rhett rocque,starrene rhett rocque,1--5196,2015,2015,1.0
3107,1,starscape,starscape,0--7653,2008,2008,1.0
3108,1,start publishing llc,start publishing llc,1--60977;1--62558,2012,2012,2.0
3109,1,state archives of north carolina,state archives of north carolina,0--86526,2015,2015,1.0
3110,1,state university of new york press,state university of new york press,1--4384,2013,2018,8.0
3111,1,steck vaughn,steck vaughn,0--8114,1993,1993,1.0
3112,1,stein and day,stein and day,0--8128,1977,1985,4.0
3113,1,stella brooks,stella brooks,0--9996484,2014,2014,1.0
3114,1,stenhouse publishers,stenhouse publishers,1--57110,2013,2013,1.0
3115,1,stephen f austin state university press,stephen f austin state university press,1--62288,2018,2018,1.0
3116,1,steppingstones press,steppingstones press,0--935821,1993,1993,1.0
3117,1,sterling,sterling,1--4027;1--4549,2008,2013,4.0
3118,1,sterling and ross,sterling and ross,0--9766372,2006,2006,1.0
3119,1,sterling children's books,sterling children's books,1--4549,2016,2018,4.0
3120,1,sterling libs fcca,sterling libs fcca,0--9931977,2015,2015,1.0
3121,2,sterling pub;;sterling publishing,sterling pub;;sterling publishing,1--4027;0--8069;1--4549,1976,2015,3.0
3122,2,sterling pub co;;sterling publishing co,sterling pub co;;sterling publishing co,1--4027;0--7063;0--8069,1978,2005,3.0
3123,1,sterling publishing co inc,sterling publishing co inc,1--4027;1--4351;1--4549,2004,2018,3.0
3124,1,stevens,stevens,0--420,1990,1990,1.0
3125,1,stevens and sons,stevens and sons,0--420,1990,1990,1.0
3126,1,stone arch books,stone arch books,1--4965,2019,2019,2.0
3127,1,stone bridge press,stone bridge press,1--61172,2016,2016,1.0
3128,1,stone wall press,stone wall press,0--913276,1977,1980,2.0
3129,1,storey pub,storey pub,1--60342,2009,2009,1.0
3130,1,strategic book publishing and rights co,strategic book publishing and rights co,1--62516,2013,2013,1.0
3131,1,strategy perspective,strategy perspective,0--9741028,2004,2004,1.0
3132,1,stripes,stripes,1--84715,2009,2016,2.0
3133,1,strong hold publishing,strong hold publishing,0--615,2012,2012,1.0
3134,1,stuart luijerink,stuart luijerink,1--5439,2018,2018,1.0
3135,1,studio fun international inc,studio fun international inc,0--7944,2016,2016,1.0
3136,1,studio museum in harlem,studio museum in harlem,0--942949,2012,2012,1.0
3137,1,such a girl press heartsounds press,such a girl press heartsounds press,1--387,2017,2017,1.0
3138,1,sudaquia editores,sudaquia editores,1--938978;0--9963410,2014,2015,2.0
3139,1,sudz publishing,sudz publishing,0--9623114,2007,2007,1.0
3140,1,summer game books,summer game books,1--938545,2017,2017,1.0
3141,1,summer institute of linguistics,summer institute of linguistics,0--88312,1983,1983,1.0
3142,1,summersdale,summersdale,1--84953;1--4237,1999,2013,2.0
3143,1,summersdale publishers ltd,summersdale publishers ltd,0--85765,2011,2011,1.0
3144,1,summertown publishing,summertown publishing,1--902741,2006,2006,1.0
3145,1,summit university press espan ol,summit university press espan ol,1--60988,2015,2015,1.0
3146,1,sun bulb co,sun bulb co,0--9622279,1995,1995,1.0
3147,1,sunbury press,sunbury press,1--62006,2014,2014,1.0
3148,1,sunday school union,sunday school union,0--665,1979,1979,1.0
3149,1,sunny press,sunny press,1--4384,2018,2018,1.0
3150,1,sunsoft press,sunsoft press,0--13,2003,2003,1.0
3151,1,suny press,suny press,1--4384,2015,2015,1.0
3152,1,super sandcastle,super sandcastle,1--5321,2018,2018,1.0
3153,1,sure fire publications llc,sure fire publications llc,0--9831411,2015,2015,1.0
3154,1,sussex academic press,sussex academic press,1--78284;1--84519,2015,2018,2.0
3155,1,suzanne brockmann books,suzanne brockmann books,1--7187,2018,2018,1.0
3156,1,swallow,swallow,0--404,1975,1975,1.0
3157,1,sweet and maxwell,sweet and maxwell,0--414;0--421,1997,2012,2.0
3158,1,sweet and maxwell thomson reuters,sweet and maxwell thomson reuters,0--414,2017,2017,1.0
3159,1,sweet water press,sweet water press,1--4924,2017,2017,1.0
3160,1,sweetwater books,sweetwater books,1--59955;1--4621;1--58173,1999,2016,3.0
3161,1,swimming kangaroo books,swimming kangaroo books,1--934041,2007,2007,1.0
3162,1,sword of the lord publishers,sword of the lord publishers,0--87398,1961,1961,1.0
3163,1,sybex wiley,sybex wiley,1--119,2017,2017,1.0
3164,1,symmetry press llc,symmetry press llc,0--9856030,2014,2014,1.0
3165,1,syneca research group inc,syneca research group inc,1--304,2014,2014,1.0
3166,1,synergetic press,synergetic press,0--907791,1986,1986,1.0
3167,1,syngress,syngress,0--12,2016,2016,1.0
3168,1,syrawood publishing house,syrawood publishing house,1--68286,2016,2016,1.0
3169,1,systems solutions press,systems solutions press,0--692,2015,2015,1.0
3170,1,t and t clark,t and t clark,0--567;1--4411,1997,2010,7.0
3171,1,t and t clark international,t and t clark international,0--567;0--8264,2005,2005,1.0
3172,2,t doherty associates;;tom doherty associates,t doherty associates;;tom doherty associates,0--7653;0--312;0--8125,1985,2017,6.0
3173,2,t nelson;;tommy nelson,t nelson;;tommy nelson,0--7180;0--665,1982,2015,3.0
3174,1,t schott,t schott,1--4849,2014,2014,1.0
3175,1,t y crowell,t y crowell,0--690;0--665,1973,1983,2.0
3176,1,taller del e xito,taller del e xito,1--60738,2018,2018,1.0
3177,1,talos press,talos press,1--940456,2015,2015,1.0
3178,1,tamesis,tamesis,1--85566,2015,2015,1.0
3179,1,tan books,tan books,1--5051,1974,1974,1.0
3180,1,tandem,tandem,0--426,1973,1973,1.0
